ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
412,28,27955.421082930192,0.010420875790014356,1,1016,7239,2127,8350
413,39,41967.02109865506,0.28617109894516535,1,151,6994,1439,8282
414,29,21651.293992975625,0.02087637602369733,1,586,5419,1883,6716
415,20,24129.63743916625,0.22028638063309064,1,711,7861,1458,8608
416,56,20028.06195864622,0.18151969718333197,1,1615,5307,1434,5126
417,21,52892.18227996143,0.07491355197115789,1,378,45124,1673,46419
418,30,21859.040821224557,0.1475516263879688,1,1204,5964,1503,6263
419,37,42365.85118909901,0.07052234805160976,1,706,9931,2562,11787
420,20,22739.527969249957,0.003290123783802983,1,678,8154,1757,9233
421,40,67533.17864970751,0.25737532683405007,1,1875,7409,1559,7093
422,57,34939.66266478967,0.15475579738050535,1,258,46116,1526,47384
423,23,26167.93998886367,8.92197141672449e-06,1,873,7384,2027,8538
424,28,24277.612307980486,0.041919182612595585,1,155,5699,2025,7569
425,19,27436.71637294866,0.37484910986270625,1,292,9589,1471,10768
426,71,22538.10073154623,0.2065131212517867,0,0,0,0,0
427,45,32389.397472087032,0.08430851178454578,1,1676,11562,2021,11907
428,23,20029.585325246975,0.10264769227817423,1,745,7037,1486,7778
429,48,24659.87973695246,0.07238766665952674,1,264,6078,1352,7166
430,74,24948.356656306903,0.0027414975928200342,1,791,12356,1344,12909
431,46,48492.16120808634,0.1685290752746173,1,463,6494,2311,8342
432,75,31362.34057458546,0.16459770914952854,1,83,7742,1628,9287
433,52,22678.47303781281,0.12756160507561726,1,39,7392,1757,9110
434,69,26768.82142781195,0.00991150410161532,1,313,9046,1634,10367
435,27,21257.24035311746,0.14760933599365977,1,1002,5369,1652,6019
436,32,21267.089641487153,0.03954057134698416,0,128,0,0,-128
437,22,20616.431861413283,0.03429169437769461,1,1026,5257,2328,6559
438,56,20950.650556896133,0.05472752882335615,1,347,28238,1526,29417
439,68,61743.818015928686,0.04320538717362798,1,303,10507,1618,11822
440,46,21726.553553552374,0.00975426267698521,1,321,6481,1919,8079
441,27,31522.38671770679,0.16681019137240702,0,126,0,0,-126
442,52,45755.54411881338,0.0103506162915717,1,418,5800,1509,6891
443,32,25514.34911024126,0.029271224882822983,1,1140,5366,1447,5673
444,19,21984.796759717894,0.04650192029049833,1,430,11953,1343,12866
445,19,73141.75416421739,0.047840658948604106,1,184,6732,2252,8800
446,61,40535.91176581614,0.04202590137539809,1,243,7171,1838,8766
447,38,24738.905754101026,0.25459448220097797,1,86,8363,1686,9963
448,42,32528.488010905283,0.1727966525613579,1,773,5323,1828,6378
449,40,28051.716767701982,0.013211077370415445,1,66,7685,1383,9002
450,18,32513.316290101022,0.05772629146781682,1,512,5375,3079,7942
451,29,30361.015317859696,0.23236420033586408,0,54,0,0,-54
452,25,22694.556419664215,0.11511742920721042,0,27,0,0,-27
453,23,26170.421286882327,0.12003537482010308,1,470,6317,1837,7684
454,60,27793.800308373153,0.056889962523572195,1,101,5359,1770,7028
455,57,27604.495167986504,0.012721958844142931,1,144,7204,1613,8673
456,52,30380.48544935611,0.5495971208533624,0,14,0,0,-14
457,43,38472.637864787364,0.3848858581386312,1,58,13409,1844,15195
458,61,30284.436619950586,0.1186537126577052,1,171,21434,2221,23484
459,18,29864.792130472186,0.11636699460486905,1,326,8480,3846,12000
460,28,35070.789891944965,0.12506855019943555,0,39,0,0,-39
461,30,22894.42891880627,0.012596175572157309,1,316,5855,2286,7825
462,70,20423.664150788143,0.047010460699361344,1,44,6654,1416,8026
463,20,21592.71833189106,0.22740930075611795,1,945,6219,1414,6688
464,63,20618.45569781759,0.057029957843055694,1,811,5350,1581,6120
465,36,28384.78990728187,0.024510926673301157,1,650,6662,1713,7725
466,71,23561.202858827248,0.015997784914522084,1,151,6683,1707,8239
467,73,24110.179341798666,0.03428053401155028,1,796,13721,2642,15567
468,69,24021.767161483665,0.043672359268073675,1,466,8096,1622,9252
469,63,21352.454680281873,0.19802495470058684,1,170,5379,1480,6689
470,22,28765.23720418769,0.2049577881524245,1,1124,10865,1444,11185
471,40,21231.07664343165,0.13894884103502708,1,937,7272,1445,7780
472,73,24712.02357933105,0.08435632060456387,1,165,8727,1857,10419
473,30,24544.06889267051,0.3188981579498283,1,268,7815,3393,10940
474,44,21094.64896592297,0.13810142162065642,0,30,0,0,-30
475,72,22611.797027072105,0.09252239001737418,1,366,5423,1485,6542
476,43,20775.7712926199,0.2000768946760815,1,186,5536,1657,7007
477,29,31663.314957920302,0.02986873541741556,1,51,7669,1368,8986
478,42,29596.596692542775,0.35442222090469666,1,1547,7156,1396,7005
479,51,22514.495027411693,0.19997253655357256,1,296,38586,2139,40429
480,56,58429.7149832782,0.033475787647885454,1,416,5341,2031,6956
481,61,33200.64439141171,0.10893062559173167,1,165,7186,1391,8412
482,18,29160.255948812413,0.112048880819228,1,39,5359,1352,6672
483,18,24593.73720047197,0.05740051234952877,1,2058,9868,2796,10606
484,23,24915.748718952414,0.16629829119666295,0,2,0,0,-2
485,62,26492.904602352828,0.33910320924911047,0,6,0,0,-6
486,52,23270.103859760187,0.24924626953256585,0,17,0,0,-17
487,34,92351.63043138084,0.02273740138547696,1,521,7877,4601,11957
488,28,21610.920187833304,0.13868279467021416,0,81,0,0,-81
489,32,20505.922480271343,0.06619169326726244,1,330,6081,1380,7131
490,19,28281.829826854224,0.40765305540654434,1,971,20938,1402,21369
491,65,23515.713888728707,0.1073776516006955,1,157,7669,1700,9212
492,26,22242.466844474755,0.0791780494035604,1,806,9747,1483,10424
493,46,39285.34188342689,0.005224133614515641,1,217,6176,1364,7323
494,33,111438.05482867605,0.13133382705460012,1,759,5578,1472,6291
495,22,28122.33904669178,0.2758227309069397,1,337,12568,1937,14168
496,66,34084.05693898383,0.16223138160026349,0,8,0,0,-8
497,23,21101.067202321872,0.05660332281280869,1,697,6297,4077,9677
498,18,25963.6040797142,0.0008189229075778119,1,69,6034,1909,7874
499,29,20457.826926126658,0.08447314729058007,0,51,0,0,-51
500,55,28798.83723198818,0.04181359982330311,1,30,6906,1429,8305
501,28,36635.153459586625,0.2182577245718283,0,24,0,0,-24
502,49,24796.71930101231,0.005295999792479927,1,1404,14959,1351,14906
503,32,22122.912740737527,0.273493485036596,1,1129,6505,1531,6907
504,58,21711.98847098896,0.08464595018969165,0,152,0,0,-152
505,35,58049.460498174434,0.036002291921965676,1,47,7910,2033,9896
506,20,25301.775808981958,0.252607292277914,1,169,5742,1408,6981
507,31,35741.16172391291,0.368856254997276,1,891,5244,2161,6514
508,62,40861.35331044683,0.02367107552224002,1,193,8205,1534,9546
509,28,32582.417987782155,0.018033204591278343,1,642,6967,1690,8015
510,20,23140.132250302617,0.011118803007212864,1,1075,6876,1602,7403
511,68,25929.69916614764,0.08820118687127755,1,529,5402,1424,6297
512,71,35207.07348158023,0.15990607123439324,1,879,20070,1471,20662
513,48,22697.89240477121,0.025479383108092505,1,240,6233,1790,7783
514,20,23109.883897489603,0.042336544057540615,1,1193,7110,2145,8062
515,26,22114.445475831417,0.28390405600769236,1,132,6241,2144,8253
516,24,39271.43825406342,0.024361426767244496,0,5,0,0,-5
517,55,25538.376528271332,0.10356263144807618,1,201,39858,2263,41920
518,20,41944.81873959733,0.018392882311652287,1,251,9259,1782,10790
519,68,22741.47698499584,0.05825166012058861,0,27,0,0,-27
520,23,20685.11607163636,0.04642437312982182,1,1434,10643,1957,11166
521,42,28086.221334901384,0.04410858307455895,1,229,7421,1336,8528
522,74,25214.063842306685,0.1937406226764251,1,143,6798,2040,8695
523,20,24745.690288855563,0.016671160225326213,1,240,5340,2102,7202
524,58,21466.948051962612,0.04536750714575661,1,1644,6267,1381,6004
525,72,23510.67812929063,0.05207935108349058,1,155,6482,1348,7675
526,39,25432.123982883397,0.14201158514035714,0,39,0,0,-39
527,23,24023.828336667444,0.15499757853791013,0,23,0,0,-23
528,27,34248.83740560185,0.04198593555336577,1,432,6015,1800,7383
529,67,25469.150020152756,0.04239086174712247,1,1121,5654,1357,5890
530,38,28603.124886851252,0.4546912868518319,0,3,0,0,-3
531,35,28221.146776209203,0.10114632311649456,1,573,6219,1670,7316
532,21,21705.21831089703,0.047396110286379634,1,222,7028,2039,8845
533,31,20909.449500379727,0.0012696811190514362,1,289,7498,1352,8561
534,21,24987.59637964024,0.1746708772070924,0,71,0,0,-71
535,21,20297.596484477064,0.0053634168747648,1,85,5958,1448,7321
536,36,29284.314830247837,0.20024959956667632,1,505,6914,1532,7941
537,61,38437.16765697512,0.07145239020775136,1,799,8889,3631,11721
538,40,21589.76537875623,0.014390690814490147,0,13,0,0,-13
539,26,28374.526148161327,0.0927882905678205,1,395,6579,2042,8226
540,21,24274.34067915172,0.11424611306815048,0,85,0,0,-85
541,24,23048.44195454845,0.07037440686549595,0,59,0,0,-59
542,20,47955.88478266759,0.17838484500039142,1,227,8610,1460,9843
543,31,21232.754203443557,0.21813008884114687,0,40,0,0,-40
544,36,26498.668993313844,0.0797247068755349,1,769,6456,3531,9218
545,36,20834.81512353448,0.051601825145860446,1,67,5873,1520,7326
546,56,51700.517211096696,0.007463460675356954,1,666,41974,3660,44968
547,18,20119.967346621208,0.08021494432813858,1,271,6135,1509,7373
548,54,21682.189538840335,0.13042131098011184,1,804,11138,2181,12515
549,21,20647.692262416407,0.05871663414896639,1,2489,5773,2094,5378
550,18,20964.95835905749,0.3706589625184237,1,434,9882,2094,11542
551,72,32230.35265483582,0.3141951333061633,1,141,7193,1744,8796
552,70,21108.784267286992,0.0628612433922209,0,27,0,0,-27
553,41,42975.850020072234,0.05611650157477252,1,116,9444,3445,12773
554,22,20810.0076793165,0.08897072880578558,1,326,7833,2518,10025
555,34,28838.358743501765,0.009814503489840056,1,302,15617,1589,16904
556,55,22891.655017876452,0.08720229359887646,1,192,10019,1535,11362
557,20,32188.250036039426,0.005017204628605665,1,710,23785,1484,24559
558,24,29462.39375690466,0.04684747570968222,1,1136,8906,1391,9161
559,59,43104.77037738771,0.1940177746276538,0,18,0,0,-18
560,47,30809.160124217346,0.06793038299087753,1,1140,6082,1364,6306
561,30,43786.88967554286,0.2758547221281235,1,182,5872,1575,7265
562,24,28619.52813307419,0.16274036138322057,1,222,5509,2892,8179
563,23,26895.736243765503,0.16136354467237887,1,770,5982,1952,7164
564,21,22007.723258928632,0.12235160181594927,1,1453,7718,2008,8273
565,55,21385.99130325018,0.09895941092561056,1,2034,15215,1686,14867
566,31,34197.3046752661,0.02633645478226601,1,328,8986,1563,10221
567,35,53154.031527607556,0.004521284957056636,1,1546,8743,2342,9539
568,21,31528.64255638361,0.05896862886022675,1,48,5509,2390,7851
569,74,44957.36937616133,0.1586852522129685,1,1047,10645,9870,19468
570,39,21341.65996022936,0.08416012455583725,0,7,0,0,-7
571,50,20645.6142336145,0.0350282560151036,1,1818,6677,1661,6520
572,64,20412.425573627053,0.10074280136250092,1,120,8317,1850,10047
573,25,22107.746042215495,0.0802972154059738,1,124,7563,1884,9323
574,21,27562.35317768629,0.029914919400896585,1,531,10978,1887,12334
575,29,51693.09882477656,0.1391621407944834,1,114,8973,3289,12148
576,26,106821.1074611184,0.07016388942831617,1,666,5781,1748,6863
577,42,20991.398771595792,0.12548131555672815,1,1584,10197,1359,9972
578,37,22657.10303642356,0.020481106616311025,1,342,8788,1432,9878
579,23,29938.441237071944,0.17099439028914687,1,1375,6503,2345,7473
580,21,22857.232212980107,0.06557644001326204,1,791,7833,2282,9324
581,19,42694.3943099704,0.11521775261846008,1,454,11427,1577,12550
582,27,24438.35643823641,0.11420913735068881,1,28,7425,1458,8855
583,35,26981.663082712872,0.1597872403721375,0,86,0,0,-86
584,66,20408.221919357937,0.024530181815689476,1,1630,7999,2588,8957
585,24,22798.106641829083,0.12387641719255747,0,4,0,0,-4
586,26,21810.981312697884,0.05196679709551876,1,893,8258,1462,8827
587,59,21084.001412416153,0.13616641768554297,0,18,0,0,-18
588,50,21987.970295864598,0.3085740574362286,1,585,10052,1973,11440
589,60,24234.16040960514,0.04355579806859869,0,27,0,0,-27
590,30,32965.40907151311,0.00266975325290113,1,1487,9048,1479,9040
591,45,20801.076843423547,0.08926202567550146,1,1111,9409,1673,9971
592,20,24638.44222705384,0.004786558853627468,1,188,8409,1482,9703
593,29,23193.02413032875,0.005503110936618126,0,25,0,0,-25
594,26,20894.34867318652,0.22423752759243895,1,833,40301,2544,42012
595,54,20374.725664679863,0.1589064271660698,0,180,0,0,-180
596,57,44187.020447918054,0.012387248850679596,1,2159,5737,1554,5132
597,30,25268.369703901797,0.2411012342674392,1,491,11120,2135,12764
598,51,30658.026802017408,0.21940457192620394,1,426,12392,3184,15150
599,35,40837.36541913114,0.013178095016943104,1,386,8346,2739,10699
600,18,33725.90948044571,0.13844749954931415,0,44,0,0,-44
601,44,23517.536549767203,0.39291810948556644,0,135,0,0,-135
602,20,27142.02599618311,0.014742957950124582,1,456,5940,1345,6829
603,18,27883.76250943837,0.07699343772334159,1,120,6123,1533,7536
604,19,22812.328270930644,0.0782943845620322,1,218,5928,1645,7355
605,65,21775.380410154034,0.2923525376540531,1,725,6000,1542,6817
606,32,20770.070557545034,0.06463882793254938,0,10,0,0,-10
607,22,55110.299251872326,0.12060800816701191,1,447,6263,1643,7459
608,43,24946.02598876128,0.01956918121149764,0,6,0,0,-6
609,36,25305.01313723937,0.1731668396473919,1,281,5537,1420,6676
610,30,20993.94980571297,0.31724536750035415,0,141,0,0,-141
611,25,21676.94797338161,0.07567648658464346,0,8,0,0,-8
612,64,20437.96978861079,0.10228478336470889,1,1579,6678,1740,6839
613,22,21562.880748344516,0.006861360352132756,1,1728,9048,1814,9134
614,32,20332.23748827133,0.027381544196713743,1,270,7466,1525,8721
615,35,23829.87756355924,0.013965567492685235,1,1506,10838,1420,10752
616,57,20806.504407884633,0.04258094575930665,0,25,0,0,-25
617,62,21635.30073829814,0.12554768209093392,1,14,5358,1423,6767
618,72,21051.587206269447,0.06443099617803777,1,330,10124,1381,11175
619,27,23006.1250446729,0.10497951049319076,1,624,5794,1481,6651
620,23,61512.493861605144,0.25773478264954197,0,25,0,0,-25
621,23,20541.54293001518,0.23578037058006995,1,72,14504,1598,16030
622,27,24720.01730489921,0.14356471076239757,0,8,0,0,-8
623,23,31032.106095833424,0.03880189097839169,1,467,12953,1343,13829
624,52,20266.85504785312,0.2103566785926293,0,42,0,0,-42
625,20,29657.66691797028,0.022613242830632978,1,111,5920,2666,8475
626,26,27645.505221068517,0.018735205681026584,1,160,6726,1372,7938
627,34,329510.45145797887,0.14401120318899374,1,1076,5590,2255,6769
628,24,20973.618096534476,0.21896384089447748,1,404,8447,1528,9571
629,66,32245.867596738393,0.2755599689836316,0,54,0,0,-54
630,18,21249.587189128633,0.29949384305694243,0,39,0,0,-39
631,38,38304.46726962421,0.0886503170629097,0,57,0,0,-57
632,66,33292.25823248315,0.030499618680387953,1,444,6999,1627,8182
633,36,53774.951264999465,0.11454624774300762,0,148,0,0,-148
634,51,23863.79437238028,0.08214844098623032,1,1001,5383,1714,6096
635,29,30344.02063906661,0.18644391554609377,0,29,0,0,-29
636,55,63131.65825466409,0.07192417187715446,1,327,5972,1447,7092
637,68,20250.103404335514,0.09663383400586185,0,52,0,0,-52
638,40,44810.19950772842,0.1718261982981589,0,61,0,0,-61
639,53,49625.197086071326,0.025589622510652412,1,680,5908,2137,7365
640,46,24322.24311567118,0.013834384860003511,1,232,6670,1851,8289
641,32,22039.63798204652,0.074109451647911,1,167,5302,1851,6986
642,64,22135.824884204438,0.061812167717404706,0,13,0,0,-13
643,71,22046.134281097628,0.10414056894574704,1,77,17615,1361,18899
644,20,24479.854581493342,0.17416583795360513,0,116,0,0,-116
645,25,24055.35562348531,0.020394648304662172,1,313,7757,2829,10273
646,56,30835.08527272318,0.21897608325221116,0,87,0,0,-87
647,31,28330.407653019403,0.1297166972753033,1,277,5560,1490,6773
648,39,24177.11251624045,0.03757473289246748,1,50,20552,1813,22315
649,36,22437.93570614855,0.0879350509135041,1,429,11004,1380,11955
650,19,24511.64437742992,0.0759215888554123,1,123,8623,1602,10102
651,37,67619.50053408107,0.13996029577643754,1,2124,5313,2357,5546
652,40,28096.041048951363,0.006649848385422903,1,1050,6367,1372,6689
653,34,22334.517614305463,0.06833556128617396,0,10,0,0,-10
654,63,37872.97061673023,0.045407340740894475,1,525,7279,4320,11074
655,41,37533.20363101811,0.24147667846694104,1,2860,7806,6540,11486
656,74,28758.70527177224,0.21345319927963258,0,36,0,0,-36
657,38,31501.548208244698,0.20154446832956144,1,651,5608,1395,6352
658,36,21323.744567547812,0.02623157349985086,1,523,6207,1452,7136
659,25,20141.773739910346,0.3780654821981413,0,52,0,0,-52
660,51,21026.524211211916,0.1790917047595892,1,36,62485,1892,64341
661,42,20329.022152747635,0.038193951638079704,1,978,13319,1503,13844
662,70,28876.31497715394,0.0464342471472347,1,399,7385,1525,8511
663,51,21018.63896827212,0.1304129118629026,1,1061,6755,1788,7482
664,45,40151.452991990336,0.4614055670411841,0,28,0,0,-28
665,20,21637.915097351724,0.11782628804823148,1,392,24129,1439,25176
666,24,37153.98135110111,0.09054343732335499,0,62,0,0,-62
667,36,24704.109025422775,0.03154059630548111,1,794,5852,3005,8063
668,70,39313.21926098015,0.014916042636382281,0,36,0,0,-36
669,36,27760.509928257947,0.5433361336114,1,622,5779,1618,6775
670,71,20671.820018469527,0.39096666998705604,1,31,18252,1913,20134
671,26,21403.91652627708,0.10595818561465156,1,389,7466,1869,8946
672,39,24486.556202257467,0.06967903600472192,1,433,6042,1447,7056
673,22,20918.36512234057,0.16363983005914762,1,771,10118,1488,10835
674,24,25349.77227644463,0.12844821605941667,1,691,12950,2063,14322
675,73,73600.951161987,0.004643094566311696,1,173,6156,1789,7772
676,28,23417.141919920352,0.4526783868528346,0,210,0,0,-210
677,67,23341.29624603321,0.17907606045054597,0,17,0,0,-17
678,27,24831.594586488278,0.29274131049015223,1,115,9581,1550,11016
679,54,23427.445433667424,0.12568168894244428,0,108,0,0,-108
680,61,26687.421125962777,0.003485505766328717,1,519,6143,1643,7267
681,45,30942.20063733884,0.025743137042366256,1,294,7505,1434,8645
682,44,27814.266417404015,0.12519614949412375,0,1,0,0,-1
683,47,27952.222926747927,0.3378123403030544,0,57,0,0,-57
684,20,84265.65713600366,0.0034858970021116892,0,58,0,0,-58
685,24,25830.597792803255,0.3519036910078132,0,48,0,0,-48
686,19,22983.30980715712,0.10319334397917493,1,277,10165,1614,11502
687,48,36755.162351007275,0.09386962061914991,0,21,0,0,-21
688,50,33523.819371325604,0.3103756488759528,0,1,0,0,-1
689,50,30283.14607336895,0.07499567517036206,1,500,6709,1598,7807
690,46,25050.697004084275,0.019145879505983815,1,869,6224,1499,6854
