ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
414,71,20227.53587796931,0.054628739398572726,0,5,0,0,-5
415,27,32998.4759059741,0.1495820358745982,1,192,8492,2193,10493
416,71,25122.471587815544,0.190832840039736,1,109,7073,2381,9345
417,19,27668.841459225965,0.4239310907003826,1,555,5577,1342,6364
418,51,58281.2899127481,0.16977388248202985,0,19,0,0,-19
419,44,56102.10408111233,0.03769120803765438,1,514,8697,1498,9681
420,73,34402.23414731328,0.021842820630050146,1,239,5783,2898,8442
421,62,37877.422191864476,0.0815129692330658,1,572,6848,1461,7737
422,29,26997.517084967516,0.10841321245686128,1,457,9859,1817,11219
423,63,24901.173427755413,0.08476121096195358,0,212,0,0,-212
424,70,30862.99922144883,0.1815786902218772,1,165,9419,1740,10994
425,32,22184.075112387884,0.05228203935766004,1,138,5336,1762,6960
426,28,21622.954841730465,0.049167878105232016,1,211,6329,1610,7728
427,36,40768.25657048618,0.11041841795876435,1,93,8214,1500,9621
428,42,35941.85329490613,0.07285917672668907,1,420,6623,1819,8022
429,35,20300.595511846488,0.0746100039008729,1,297,7715,1406,8824
430,30,21416.40434324687,0.02656573749099397,1,77,5395,1358,6676
431,54,27994.433229350263,0.16684203669630993,1,972,5321,1780,6129
432,61,27982.278004443746,0.17155554068422652,1,597,10450,2353,12206
433,48,30725.879328664723,0.015033256312615399,1,329,14952,1351,15974
434,67,22107.059662767835,0.22376138910589966,0,23,0,0,-23
435,58,27791.001472232412,0.11094435789891886,0,71,0,0,-71
436,45,26630.02053363116,0.10136692848178333,1,27,8142,1785,9900
437,50,45719.40060961093,0.15259579974374843,1,52,10997,1838,12783
438,27,43016.28539790851,0.12264636541762695,1,904,5850,1598,6544
439,31,25050.71609006964,0.197337073766077,0,10,0,0,-10
440,33,21085.82952111125,0.12657110709471062,1,121,12189,1471,13539
441,23,26664.561333212234,0.3578590623886892,0,61,0,0,-61
442,67,25587.740546706085,0.06315774208448094,1,506,8168,2870,10532
443,32,23297.484662311927,0.11475058442109311,1,206,5540,1677,7011
444,27,23682.767068671088,0.26763294601066207,0,8,0,0,-8
445,18,29239.082185831856,0.1915087557461065,0,31,0,0,-31
446,24,55710.423126286645,0.08978296062330292,0,161,0,0,-161
447,33,23911.72166151002,0.2745892476973777,0,97,0,0,-97
448,52,49770.55252605467,0.21457299737099872,1,305,7490,1483,8668
449,50,21983.042864860632,0.11144214135154501,1,352,9549,1566,10763
450,60,21109.915206102185,0.3446812351468987,1,188,8917,1423,10152
451,62,41284.983273716185,0.1759233812445574,0,12,0,0,-12
452,18,20217.803985852257,0.02588007274827618,0,200,0,0,-200
453,46,28739.571318946913,0.25841633299364014,0,26,0,0,-26
454,18,43100.595523314776,0.010557760657093422,1,847,6973,1668,7794
455,31,20434.25144360392,0.42162485101582486,0,17,0,0,-17
456,37,22898.216088990725,0.366721131750574,1,223,5607,1455,6839
457,61,27216.755581417463,0.11488553140389589,1,532,10123,1783,11374
458,34,25729.26265123428,0.2698566834382113,1,211,40363,1976,42128
459,29,26700.771144080216,0.1479482498843836,1,1019,6416,1615,7012
460,40,54081.10075332791,0.2868189736903528,0,26,0,0,-26
461,18,22848.609726674546,0.03988965171280403,1,117,8613,1569,10065
462,58,49136.29474198586,0.2596141931184859,0,33,0,0,-33
463,30,51016.24382063191,0.19893584202241923,0,32,0,0,-32
464,29,33237.853491030786,0.0233903657878935,1,2001,7142,1663,6804
465,18,40989.4798887499,0.003884979947639325,1,644,8521,1520,9397
466,63,29712.38208762449,0.24174584064120755,0,17,0,0,-17
467,37,21438.434256460212,0.2118066997802864,1,878,6272,1460,6854
468,20,24603.09132055117,0.08564797433787953,1,254,5519,1447,6712
469,69,23821.84235440634,0.06778039981936193,0,45,0,0,-45
470,18,65586.85521437568,0.07566344457220071,1,614,7094,1395,7875
471,60,25977.888974323683,0.12123771542335124,1,1802,11037,1388,10623
472,61,25595.225116200596,0.14298310931594416,0,47,0,0,-47
473,49,54626.82931532773,0.0673004678636016,0,32,0,0,-32
474,42,21043.752379464528,0.22226231984228434,0,98,0,0,-98
475,24,25037.31357987043,0.05973008936270495,1,290,6734,1434,7878
476,40,29961.21200890611,0.028877255209221936,1,145,14650,3051,17556
477,60,37277.47182794377,0.1823360423275101,1,85,5650,1737,7302
478,61,30987.53540707665,0.3020824827384748,0,198,0,0,-198
479,20,42775.93242975523,0.25509427454720845,0,166,0,0,-166
480,55,29578.817003607022,0.3048503983456307,1,197,8063,1351,9217
481,62,20732.39048763339,0.03818610408691106,1,706,5262,3348,7904
482,49,20088.118078738065,0.05417385134352983,1,212,5674,1462,6924
483,44,22691.242003072584,0.007349607316636347,0,16,0,0,-16
484,20,21162.043508966006,0.009106787233638529,0,52,0,0,-52
485,18,28052.792808921986,0.19375837302784993,0,162,0,0,-162
486,46,46234.2190566817,0.16915283264275824,1,117,9043,1760,10686
487,74,28072.210507395692,0.2056251720306282,0,2,0,0,-2
488,19,22757.16131885173,0.18436458744870626,1,327,9560,1585,10818
489,27,28842.56343844831,0.1793023148576875,0,12,0,0,-12
490,36,22652.189698052818,0.3115159322187774,0,12,0,0,-12
491,62,20894.355114453192,0.1522701579033127,1,1171,8604,2443,9876
492,47,26588.336749531674,0.010377994395538291,1,138,6158,1822,7842
493,21,28067.997627583252,0.1226216043708023,1,95,6489,3159,9553
494,44,24111.469247665344,0.14506554956323078,0,13,0,0,-13
495,54,20044.114668694845,0.04526475371356173,0,5,0,0,-5
496,40,30057.13446818099,0.16490256656202662,1,279,5366,1368,6455
497,32,23780.973835701763,0.013621387752606956,1,235,7615,1507,8887
498,28,40884.50854167432,0.2657937762653034,1,486,14668,1716,15898
499,22,22752.116847474783,0.01181194429138873,1,2191,5951,1603,5363
500,37,29307.27673713863,0.4649544405992412,1,1350,8444,1530,8624
501,33,26264.994291374274,0.13802962113071404,0,19,0,0,-19
502,47,32362.532080797104,0.006902619436629209,1,539,9752,2795,12008
503,37,36251.67178792909,0.010307348033537469,1,241,11509,3115,14383
504,71,21417.458789748634,0.1297231339650406,1,481,5935,1395,6849
505,75,21899.016182122778,0.03927752076458202,1,110,8286,3628,11804
506,34,22285.242389751544,0.03405009021459982,1,164,6802,1451,8089
507,63,57765.64493908016,0.06255296424233417,1,288,6174,1385,7271
508,64,20218.712489116584,0.1816308505363719,0,3,0,0,-3
509,64,21639.202792245367,0.3000430958532464,0,20,0,0,-20
510,47,31948.850141019455,0.13953662917384724,0,97,0,0,-97
511,21,20939.592066400844,0.12948390138059518,1,29,15954,2293,18218
512,59,59566.231297594975,0.02232821312493444,1,754,6487,1469,7202
513,20,20337.24709961637,0.10269557883690905,1,544,6205,2466,8127
514,65,21788.821601789296,0.33144296098247333,0,11,0,0,-11
515,70,28140.406162139683,0.0645121124238041,1,1546,9278,1756,9488
516,25,33727.03506198968,0.31488009035603903,0,5,0,0,-5
517,31,27343.233854126483,0.035676836945392615,1,1211,5281,2958,7028
518,25,34456.64801915302,0.11185097040730348,1,887,8275,1451,8839
519,39,22675.64676631542,0.015535843680636102,0,29,0,0,-29
520,32,24581.476847425118,0.257345863837755,0,9,0,0,-9
521,23,59061.41257328342,0.004522745102320326,1,368,6372,1411,7415
522,23,20601.384451518657,0.09238244818785878,0,3,0,0,-3
523,57,35276.29273435024,0.053949077776098635,1,1327,6247,1550,6470
524,54,20211.13499758708,0.18990495104198396,1,346,7228,1385,8267
525,71,28737.77443098362,0.2542557617965513,0,8,0,0,-8
526,44,28597.833645449668,0.06032674014761668,0,167,0,0,-167
527,41,54112.8376731926,0.24953251038451443,0,23,0,0,-23
528,38,35259.897890884255,0.03708157864704972,1,602,5972,1708,7078
529,69,22947.543722520768,0.3796044506605344,1,1198,12674,3426,14902
530,21,28424.76232631566,0.09884838691994309,1,266,5755,2255,7744
531,46,26979.95501561,0.031834083190220935,1,234,6543,1503,7812
532,46,21085.990948251176,0.12203182629500352,1,242,7515,1804,9077
533,20,39495.02534755373,0.10691967353596483,1,890,6678,1551,7339
534,48,47145.76891077588,0.17549841946473496,1,232,6200,1371,7339
535,55,34862.42654974383,0.004454716870798802,1,208,5983,2059,7834
536,19,20944.373106015963,0.256642004007656,0,22,0,0,-22
537,35,22454.269925800818,0.1773728455977263,1,327,12351,1455,13479
538,52,20344.20897171015,0.08346271399734949,1,1052,6014,3414,8376
539,20,23216.27759356341,0.12442033639059312,0,11,0,0,-11
540,67,23307.2212733784,0.16312481870628914,1,1500,15794,1675,15969
541,27,31155.104088421693,0.2007234687487253,0,9,0,0,-9
542,35,20444.000303476252,0.07311554867012018,1,167,14489,2436,16758
543,21,21676.01624550401,0.028869796449168636,1,186,5564,2634,8012
544,47,26343.28196697136,0.1555413696421215,1,275,5714,1787,7226
545,21,20989.91978859137,0.08050655380530516,1,1125,9785,1469,10129
546,23,24937.599099598614,0.04914884360762078,1,714,6901,1661,7848
547,57,20730.009964215933,0.06865216569006868,1,478,18171,1802,19495
548,28,23510.046974693672,0.022194620349745096,1,244,11200,1389,12345
549,25,43972.57980709936,0.1452603114408952,1,195,6363,2780,8948
550,38,20094.384727951947,0.0077861894314029175,1,367,5746,1580,6959
551,23,28371.202729864362,0.22555484793635733,0,11,0,0,-11
552,49,24111.029217735053,0.2893882636257325,0,27,0,0,-27
553,70,27661.054365330667,0.3905961713011414,0,93,0,0,-93
554,18,21267.756172073758,0.5337087605809314,0,0,0,0,0
555,20,34019.89646346777,0.18920838463459377,0,22,0,0,-22
556,22,47866.55259877199,0.14087664646795084,1,113,8222,1780,9889
557,25,36138.221457634965,0.5271963432626269,0,20,0,0,-20
558,25,37897.40071669562,0.046735599317413404,1,952,5418,1371,5837
559,43,20730.205965761987,0.017567578747285477,0,136,0,0,-136
560,52,30171.804519234007,0.02446017918192835,1,1632,7961,1427,7756
561,70,48323.35643930267,0.061127854784808255,1,69,6554,1521,8006
562,46,20615.059323155834,0.0011914218290551882,1,508,9413,1623,10528
563,70,23294.55272521272,0.2714334638948016,0,56,0,0,-56
564,48,61177.01082818701,0.04698747726082414,1,1133,5832,1367,6066
565,19,36780.87092716073,0.1654270635722132,1,1188,8288,1545,8645
566,24,56974.399012805065,0.08278762729072983,1,303,7022,1540,8259
567,43,33063.07356631841,0.1724497566658289,1,595,9661,1941,11007
568,29,23098.01250444639,0.0053757308134912895,1,200,8431,2067,10298
569,22,68198.57741567824,0.46865646660963406,0,20,0,0,-20
570,38,50003.87458344316,0.013329062582910776,0,36,0,0,-36
571,34,21016.239728277353,0.11372462100168047,1,488,6202,1604,7318
572,61,24113.881592056037,0.035661547847915816,1,183,5848,2228,7893
573,59,23907.05500903526,0.08877041952918187,1,1520,22242,4090,24812
574,26,20468.172054973587,0.15226880768560358,1,874,5253,1561,5940
575,57,37713.85911125233,0.2885482224563784,0,6,0,0,-6
576,62,27012.738421084385,0.07461835009997879,1,926,12031,1611,12716
577,49,29447.608609735682,0.053110850495020095,1,54,10412,1383,11741
578,51,25051.802826628515,0.3149852403567336,0,78,0,0,-78
579,19,21916.30391753349,0.32103189338856153,1,364,6526,2250,8412
580,21,38333.647688450124,0.35959102136009563,0,11,0,0,-11
581,71,22942.49668953986,0.0129419677184201,1,814,7444,1486,8116
582,22,36942.2308192823,0.013244315766232737,1,1242,6133,1514,6405
583,48,37187.748500078524,0.0014220551925981605,1,1325,36760,1390,36825
584,25,21926.746122672164,0.1826188990364683,0,104,0,0,-104
585,32,25502.524805690693,0.38984940290221887,0,107,0,0,-107
586,27,29093.042976945082,0.13092316397746864,1,459,8251,3228,11020
587,21,54449.23480962716,0.15356826342941368,1,1740,7829,2219,8308
588,38,22277.8958873869,0.2739073398571071,1,391,9698,1861,11168
589,26,22420.67737847506,0.02108938853273988,1,813,20555,6420,26162
590,32,26912.83573286099,0.08672349964958055,1,313,7310,1447,8444
591,44,32641.232874784328,0.15767392004519423,1,2286,7780,1365,6859
592,38,21019.42516140419,0.05718650968912661,0,15,0,0,-15
593,72,38937.7679506438,0.0927021875408111,1,50,16246,1492,17688
594,75,32337.480260526478,0.040414548558844715,0,49,0,0,-49
595,74,21456.300348992743,0.12674226153988388,0,111,0,0,-111
596,37,21393.630552180606,0.0598819575392562,1,68,10590,1745,12267
597,51,25104.839612036158,0.2875641192725978,1,51,20696,1457,22102
598,18,23727.706763274382,0.1824254876152127,0,40,0,0,-40
599,27,27501.80482103432,0.24076398462162105,1,507,24231,1648,25372
600,50,25024.223569041347,0.007486872452441445,0,39,0,0,-39
601,33,22629.92358395459,0.03986388852683512,1,225,11308,1454,12537
602,19,21005.44460435873,0.012645322740625515,1,76,12756,1350,14030
603,28,22550.552714391644,0.060210623374500144,0,79,0,0,-79
604,61,35699.38898729674,0.2621546506151988,1,966,27259,1395,27688
605,42,22206.673134649216,0.04104204330668991,0,6,0,0,-6
606,62,29357.517360322974,0.07508354990786069,1,987,6048,1809,6870
607,31,45521.1668795226,0.08938056141760463,1,427,5951,1482,7006
608,60,25131.742652637593,0.03842849897425257,1,253,7822,1495,9064
609,30,20926.33947129144,0.054457910370076835,1,472,42991,5951,48470
610,38,22391.00337387307,0.09439217624053688,1,650,8705,1719,9774
611,30,24938.68855236391,0.12966351183886343,0,42,0,0,-42
612,44,24186.37798565367,0.20639613486199646,1,477,5473,3248,8244
613,41,29913.24612220156,0.011659033313328938,0,0,0,0,0
614,53,47883.45088203082,0.3013854875593358,0,24,0,0,-24
615,20,20860.20774821448,0.3335713096273756,0,10,0,0,-10
616,61,21740.70450107107,0.2752383048255216,1,1424,6784,1455,6815
617,28,23826.832568218044,0.16534734383385052,1,1068,6811,1971,7714
618,25,33159.465417357445,0.09422476938804435,0,19,0,0,-19
619,58,33605.41110901769,0.120755674161244,1,896,6139,1369,6612
620,34,23383.167969756476,0.08270048544658548,1,60,13029,2694,15663
621,34,30301.893382211405,0.09601216100512204,1,199,28090,2301,30192
622,29,21449.98845437919,0.11800969376320998,1,1440,5286,1348,5194
623,71,39515.35647514368,0.007274352266862544,1,2852,5757,1698,4603
624,45,22574.570295886737,0.15860334846967253,0,61,0,0,-61
625,37,49279.009348656386,0.4174349778755099,0,41,0,0,-41
626,40,30933.453093507025,0.08127046981949805,1,1215,15765,1526,16076
627,21,23439.780873444244,0.18439958600985298,1,377,8445,2619,10687
628,66,37836.38448695397,0.06135338522658003,0,16,0,0,-16
629,26,37032.83529256688,0.12363734681891352,1,408,5983,2029,7604
630,36,20307.23103511876,0.031250776470531295,1,1559,10254,1479,10174
631,44,22510.43311113702,0.2292309585394625,0,54,0,0,-54
632,25,26176.999463638476,0.00848936896653771,1,216,10656,1808,12248
633,46,63399.93799565976,0.1096117881061071,1,368,9488,1335,10455
634,24,25378.096284795272,0.09065615848521413,0,21,0,0,-21
635,71,20629.730665579187,0.005258647672630827,0,32,0,0,-32
636,33,31190.04740013252,0.009783826877687722,1,103,5512,2058,7467
637,43,33940.68742265449,0.022056239107012064,1,288,9827,1424,10963
638,30,20417.05699102514,0.03898827629663053,0,187,0,0,-187
639,53,24305.96270787183,0.11392777068568007,1,109,5671,4430,9992
640,45,27316.755747819912,0.4354263472128755,1,899,5646,2796,7543
641,60,20551.079597430788,0.04173077829745309,1,115,5402,1534,6821
642,21,20632.412689996727,0.06586016086561022,1,246,6631,1356,7741
643,51,21278.74157653865,0.03189900228818689,1,305,7562,2639,9896
644,28,28221.562654171837,0.16497585437570508,1,335,6570,1614,7849
645,54,26475.24054207933,0.01706294434762266,0,115,0,0,-115
646,33,24603.701769296145,0.11686380675685894,1,116,9807,1812,11503
647,20,45756.48265192663,0.04837039040448915,0,15,0,0,-15
648,56,26960.682566894175,0.0745127852563508,1,389,6363,1958,7932
649,56,20226.76838351532,0.08225029589314871,1,1039,7348,1616,7925
650,19,28384.043620072207,0.010377647474605664,1,125,15500,3625,19000
651,61,21302.8543265516,0.025034105969830828,1,466,6882,1399,7815
652,40,27101.635630245928,0.2088286533602639,1,132,7085,1683,8636
653,30,27068.6229573898,0.03327543753166286,1,379,6901,1648,8170
654,34,26193.444438366823,0.044442015901444316,1,751,6032,1357,6638
655,41,21801.813857551915,0.14681390122669302,1,736,17184,3251,19699
656,48,20604.335357870797,0.01540660659721895,1,1507,24338,1752,24583
657,29,20466.250887948532,0.02428397013458753,1,467,6461,1574,7568
658,64,30629.664932662556,0.02684925961550668,1,235,7906,1983,9654
659,32,23241.487966336506,0.03908624598988109,1,232,10700,1414,11882
660,21,20547.471827118763,0.2776013916414402,0,0,0,0,0
661,43,20490.882864186424,0.0875349644448165,1,1035,5976,1598,6539
662,22,24570.02417964685,0.047802198184352315,0,29,0,0,-29
663,38,23841.756949030492,0.26852222657078784,0,92,0,0,-92
664,35,209200.15598443293,0.09756296730274916,1,873,6799,1422,7348
665,48,20007.02887422366,0.05753593812004963,1,95,6236,2944,9085
666,19,23313.11839542217,0.1662976662704806,1,352,5626,1771,7045
667,56,24579.12964247433,0.225684791132875,1,344,16852,3217,19725
668,22,21016.458841849533,0.23186828938680953,0,19,0,0,-19
669,73,37200.42818281592,0.4355990528526544,0,21,0,0,-21
670,43,48108.26546004089,0.01309333119461164,1,253,6468,2149,8364
671,65,20896.10963693329,0.00398508377014842,1,106,7490,1380,8764
672,43,28080.020036327503,0.032933719739774166,1,275,15790,1634,17149
673,22,20186.09437212488,0.08283429316991135,0,37,0,0,-37
674,37,21748.812798122894,0.1061396254266302,1,549,5600,1456,6507
675,73,26888.315605248306,0.2109442693714472,1,315,5866,1756,7307
676,64,27793.012273799428,0.013632849196862501,1,958,5589,1677,6308
677,28,29829.94645757759,0.1345148984815906,0,104,0,0,-104
678,28,33582.26186496888,0.07036269237768186,1,74,7767,2497,10190
679,57,33745.936994639946,0.2795609726401014,0,117,0,0,-117
680,49,22066.5885734372,0.08975673281187252,0,130,0,0,-130
681,36,20984.179338408667,0.12201065872830866,1,2158,5773,1598,5213
682,58,40156.61940291871,0.22250873049794276,0,7,0,0,-7
683,18,32777.187327824184,0.026668828534894218,1,28,12436,18015,30423
684,25,23405.742324628554,0.20893002173220285,0,92,0,0,-92
685,20,33756.74499929778,0.05700332353287436,1,241,7044,1712,8515
686,20,30045.90831772347,0.003791143213373943,1,678,5897,1346,6565
687,35,65790.94557994898,0.08429259904879556,1,384,7272,1455,8343
688,22,21926.393807820354,0.006225752773132704,1,598,5674,3619,8695
689,67,28649.268406690953,0.39339903775392554,0,5,0,0,-5
690,20,21693.517140665506,0.015313676027315625,0,141,0,0,-141
691,47,37432.72935902747,0.14674853467627727,1,525,7293,4062,10830
692,54,26159.440991517848,0.2992369653360967,0,4,0,0,-4
693,29,25238.939930522334,0.01892775752866312,0,42,0,0,-42
694,73,26016.097602791568,0.04879147651113292,1,245,8956,1384,10095
695,47,21044.83959608732,0.07706966211719427,0,12,0,0,-12
696,47,20047.872681367407,0.342625184282736,1,757,7196,1464,7903
