ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1052,1,1,899,1277,378
1053,1,0,32,0,-32
1054,0,0,32,0,-32
1055,0,0,19,0,-19
1056,0,0,32,0,-32
1057,0,0,87,0,-87
1058,0,0,6,0,-6
1059,1,0,194,0,-194
1060,1,1,111,1259,1148
1061,1,1,107,1251,1144
1062,1,0,89,0,-89
1063,1,1,752,1487,735
1064,0,0,44,0,-44
1065,1,1,456,1812,1356
1066,0,0,49,0,-49
1067,0,0,142,0,-142
1068,1,0,42,0,-42
1069,0,0,11,0,-11
1070,1,0,79,0,-79
1071,0,0,78,0,-78
1072,1,1,215,1602,1387
1073,1,1,334,1425,1091
1074,0,0,81,0,-81
1075,0,0,1,0,-1
1076,0,0,60,0,-60
1077,0,0,11,0,-11
1078,1,0,5,0,-5
1079,1,1,58,1587,1529
1080,1,0,14,0,-14
1081,0,0,1,0,-1
1082,0,0,45,0,-45
1083,1,0,62,0,-62
1084,1,1,973,1609,636
1085,0,0,41,0,-41
1086,0,0,57,0,-57
1087,1,0,81,0,-81
1088,1,0,19,0,-19
1089,1,1,460,1433,973
1090,0,0,31,0,-31
1091,1,0,12,0,-12
1092,0,0,130,0,-130
1093,1,1,1009,1220,211
1094,1,0,25,0,-25
1095,0,0,116,0,-116
1096,1,0,10,0,-10
1097,1,1,923,1334,411
1098,1,0,15,0,-15
1099,0,0,0,0,0
1100,1,0,23,0,-23
1101,1,1,665,1227,562
1102,0,0,1,0,-1
1103,0,0,23,0,-23
1104,1,1,39,1224,1185
1105,1,0,143,0,-143
1106,0,0,4,0,-4
1107,0,0,40,0,-40
1108,1,1,147,1502,1355
1109,1,0,80,0,-80
1110,1,0,18,0,-18
1111,1,1,50,1212,1162
1112,1,1,785,1476,691
1113,1,1,303,1608,1305
1114,1,1,834,1299,465
1115,0,0,41,0,-41
1116,1,0,17,0,-17
1117,0,0,75,0,-75
1118,0,0,19,0,-19
1119,1,0,9,0,-9
1120,1,1,355,2160,1805
1121,1,0,100,0,-100
1122,0,0,42,0,-42
1123,1,0,26,0,-26
1124,0,0,7,0,-7
1125,1,1,1130,1227,97
1126,0,0,202,0,-202
1127,1,1,338,1200,862
1128,1,1,444,1428,984
1129,1,0,16,0,-16
1130,0,0,0,0,0
1131,1,1,422,1264,842
1132,1,0,56,0,-56
1133,1,1,91,1217,1126
1134,1,1,1383,1886,503
1135,0,0,20,0,-20
1136,0,0,86,0,-86
1137,0,0,13,0,-13
1138,1,1,250,2131,1881
1139,1,1,649,1281,632
1140,1,1,532,1522,990
1141,0,0,22,0,-22
1142,0,0,55,0,-55
1143,0,0,51,0,-51
1144,0,0,11,0,-11
1145,1,1,324,1685,1361
1146,1,1,106,1425,1319
1147,1,1,210,1245,1035
1148,0,0,3,0,-3
1149,1,1,315,1201,886
1150,0,0,41,0,-41
1151,1,1,178,1314,1136
1152,0,0,131,0,-131
1153,0,0,108,0,-108
1154,1,0,107,0,-107
1155,0,0,33,0,-33
1156,0,0,14,0,-14
1157,1,1,1114,1207,93
1158,1,0,10,0,-10
1159,0,0,66,0,-66
1160,0,0,21,0,-21
1161,0,0,25,0,-25
1162,1,1,169,1263,1094
1163,0,0,90,0,-90
1164,1,1,208,1248,1040
1165,1,0,45,0,-45
1166,1,1,519,1364,845
1167,1,0,21,0,-21
1168,1,1,56,1377,1321
1169,0,0,15,0,-15
1170,0,0,21,0,-21
1171,1,0,96,0,-96
1172,0,0,10,0,-10
1173,0,0,29,0,-29
1174,0,0,1,0,-1
1175,1,0,17,0,-17
1176,0,0,96,0,-96
1177,1,0,31,0,-31
1178,0,0,48,0,-48
1179,1,0,3,0,-3
1180,1,1,323,1584,1261
1181,1,0,25,0,-25
1182,1,1,312,2942,2630
1183,0,0,31,0,-31
1184,1,1,64,2030,1966
1185,1,0,78,0,-78
1186,0,0,108,0,-108
1187,1,0,87,0,-87
1188,0,0,11,0,-11
1189,0,0,34,0,-34
1190,1,1,1142,1453,311
1191,0,0,35,0,-35
1192,0,0,20,0,-20
1193,1,1,714,1863,1149
1194,1,0,71,0,-71
1195,1,0,54,0,-54
1196,1,1,725,1241,516
1197,0,0,7,0,-7
1198,0,0,76,0,-76
1199,1,1,589,1415,826
1200,1,0,71,0,-71
1201,1,0,42,0,-42
1202,0,0,15,0,-15
1203,1,1,42,1252,1210
1204,1,0,129,0,-129
1205,1,0,61,0,-61
1206,1,0,22,0,-22
1207,1,1,275,1496,1221
1208,1,0,108,0,-108
1209,0,0,46,0,-46
1210,1,1,1000,1207,207
1211,0,0,93,0,-93
1212,0,0,36,0,-36
1213,0,0,377,0,-377
1214,1,0,84,0,-84
1215,1,0,8,0,-8
1216,0,0,120,0,-120
1217,1,1,594,1646,1052
1218,0,0,25,0,-25
1219,0,0,61,0,-61
1220,0,0,28,0,-28
1221,0,0,28,0,-28
1222,1,1,829,1275,446
1223,1,0,87,0,-87
1224,0,0,11,0,-11
1225,1,0,25,0,-25
1226,0,0,45,0,-45
1227,1,0,11,0,-11
1228,0,0,3,0,-3
1229,1,1,9,1206,1197
1230,0,0,9,0,-9
1231,0,0,114,0,-114
1232,0,0,41,0,-41
1233,1,0,23,0,-23
1234,1,1,188,1219,1031
1235,1,0,92,0,-92
1236,1,0,15,0,-15
1237,0,0,25,0,-25
1238,0,0,52,0,-52
1239,0,0,19,0,-19
1240,1,1,826,1388,562
1241,1,1,145,1299,1154
1242,1,0,73,0,-73
1243,1,1,224,1299,1075
1244,0,0,1,0,-1
1245,1,0,220,0,-220
1246,0,0,154,0,-154
1247,0,0,36,0,-36
1248,1,0,70,0,-70
1249,0,0,49,0,-49
1250,1,1,294,1394,1100
1251,1,1,398,1923,1525
1252,1,0,16,0,-16
1253,0,0,81,0,-81
1254,1,1,198,1256,1058
1255,1,0,120,0,-120
1256,1,1,1153,1439,286
1257,1,0,19,0,-19
1258,1,1,1011,1664,653
1259,0,0,150,0,-150
1260,1,1,524,1211,687
1261,1,0,19,0,-19
1262,0,0,68,0,-68
1263,0,0,52,0,-52
1264,1,1,186,1614,1428
1265,1,1,40,1805,1765
1266,0,0,15,0,-15
1267,0,0,8,0,-8
1268,1,1,768,1399,631
1269,1,1,339,1334,995
1270,0,0,26,0,-26
1271,1,1,549,1255,706
1272,0,0,51,0,-51
1273,1,1,133,1279,1146
1274,0,0,212,0,-212
1275,1,1,218,1363,1145
1276,0,0,65,0,-65
1277,0,0,5,0,-5
1278,1,0,46,0,-46
1279,1,1,584,1949,1365
1280,1,0,25,0,-25
1281,0,0,59,0,-59
1282,0,0,17,0,-17
1283,1,0,30,0,-30
1284,1,0,0,0,0
1285,0,0,107,0,-107
1286,1,1,1877,1401,-476
1287,0,0,64,0,-64
1288,0,0,30,0,-30
1289,1,0,12,0,-12
1290,1,1,130,1318,1188
1291,1,1,514,1232,718
1292,0,0,33,0,-33
1293,1,1,434,1214,780
1294,1,1,921,1256,335
1295,1,1,282,1421,1139
1296,1,0,34,0,-34
1297,1,1,148,1685,1537
1298,1,0,90,0,-90
1299,1,1,104,1322,1218
1300,1,0,15,0,-15
1301,1,1,80,1242,1162
1302,1,0,4,0,-4
1303,0,0,54,0,-54
1304,1,0,3,0,-3
1305,0,0,13,0,-13
1306,1,0,0,0,0
1307,1,1,98,1380,1282
1308,1,0,2,0,-2
1309,1,1,933,1377,444
1310,0,0,2,0,-2
1311,1,0,55,0,-55
1312,1,0,65,0,-65
1313,0,0,68,0,-68
1314,1,1,351,1422,1071
1315,0,0,159,0,-159
1316,1,0,32,0,-32
1317,1,0,27,0,-27
1318,1,1,427,1203,776
1319,1,0,11,0,-11
1320,0,0,19,0,-19
1321,1,1,565,6070,5505
1322,0,0,209,0,-209
1323,1,1,751,1257,506
1324,1,0,25,0,-25
1325,0,0,109,0,-109
1326,0,0,148,0,-148
1327,0,0,19,0,-19
1328,0,0,159,0,-159
1329,1,1,131,1375,1244
1330,1,1,667,1202,535
1331,1,1,368,1407,1039
1332,1,0,24,0,-24
1333,1,1,678,1209,531
1334,0,0,40,0,-40
1335,1,0,152,0,-152
1336,1,0,46,0,-46
1337,0,0,132,0,-132
1338,0,0,68,0,-68
1339,1,1,279,1456,1177
1340,0,0,3,0,-3
1341,1,0,86,0,-86
1342,1,1,626,1641,1015
1343,0,0,63,0,-63
1344,0,0,43,0,-43
1345,0,0,79,0,-79
1346,1,0,46,0,-46
1347,1,0,20,0,-20
1348,1,0,22,0,-22
1349,1,0,22,0,-22
1350,1,1,69,1316,1247
1351,0,0,46,0,-46
1352,1,1,72,1245,1173
1353,0,0,39,0,-39
1354,1,0,10,0,-10
1355,1,0,46,0,-46
1356,1,1,369,1365,996
1357,0,0,35,0,-35
1358,1,0,212,0,-212
1359,1,1,952,1600,648
1360,1,1,267,1906,1639
1361,0,0,67,0,-67
1362,0,0,60,0,-60
1363,1,1,278,1352,1074
1364,0,0,59,0,-59
1365,0,0,62,0,-62
1366,1,1,730,1860,1130
1367,1,1,455,1624,1169
1368,1,0,84,0,-84
1369,0,0,125,0,-125
1370,0,0,24,0,-24
1371,1,0,101,0,-101
1372,1,1,609,1568,959
1373,1,1,274,1484,1210
1374,1,1,953,1250,297
1375,0,0,3,0,-3
1376,0,0,24,0,-24
1377,1,1,171,1250,1079
1378,1,0,153,0,-153
1379,0,0,60,0,-60
1380,1,1,846,1571,725
1381,1,0,39,0,-39
1382,0,0,15,0,-15
1383,0,0,4,0,-4
1384,1,1,686,1387,701
1385,1,1,131,1253,1122
1386,0,0,93,0,-93
1387,1,0,6,0,-6
1388,0,0,5,0,-5
1389,0,0,16,0,-16
1390,0,0,6,0,-6
1391,0,0,203,0,-203
1392,0,0,4,0,-4
1393,0,0,40,0,-40
1394,0,0,36,0,-36
1395,1,0,19,0,-19
1396,1,1,211,1293,1082
1397,1,0,161,0,-161
1398,1,1,874,1347,473
1399,0,0,125,0,-125
1400,1,0,41,0,-41
1401,1,1,125,1322,1197
1402,0,0,48,0,-48
1403,1,1,442,1290,848
1404,1,1,528,1200,672
1405,0,0,4,0,-4
1406,0,0,53,0,-53
1407,0,0,43,0,-43
1408,0,0,92,0,-92
1409,1,1,101,2228,2127
1410,0,0,0,0,0
1411,1,0,38,0,-38
1412,1,0,15,0,-15
1413,0,0,78,0,-78
1414,0,0,65,0,-65
1415,1,1,838,1708,870
1416,1,1,53,1214,1161
1417,1,0,54,0,-54
1418,0,0,12,0,-12
1419,1,0,25,0,-25
1420,1,1,592,2296,1704
1421,0,0,0,0,0
1422,1,1,1041,1441,400
1423,0,0,17,0,-17
1424,0,0,41,0,-41
1425,0,0,44,0,-44
1426,0,0,51,0,-51
1427,1,0,36,0,-36
1428,0,0,34,0,-34
1429,1,1,471,1362,891
1430,1,0,3,0,-3
1431,0,0,46,0,-46
1432,1,1,804,1338,534
1433,1,1,380,1476,1096
1434,1,0,66,0,-66
1435,0,0,153,0,-153
1436,1,0,94,0,-94
1437,0,0,81,0,-81
1438,1,0,16,0,-16
1439,1,1,1302,1513,211
1440,1,0,25,0,-25
1441,1,0,65,0,-65
1442,1,1,231,1726,1495
1443,0,0,50,0,-50
1444,1,0,15,0,-15
1445,0,0,36,0,-36
1446,1,1,349,1357,1008
1447,1,0,19,0,-19
1448,1,1,916,1354,438
1449,0,0,12,0,-12
1450,0,0,6,0,-6
1451,0,0,69,0,-69
1452,0,0,33,0,-33
1453,1,0,211,0,-211
1454,0,0,75,0,-75
1455,1,0,107,0,-107
1456,1,0,3,0,-3
1457,1,1,228,1401,1173
1458,1,1,451,1263,812
1459,0,0,13,0,-13
1460,0,0,96,0,-96
1461,1,0,162,0,-162
1462,0,0,106,0,-106
1463,1,0,113,0,-113
1464,0,0,64,0,-64
1465,1,1,1342,1249,-93
1466,0,0,187,0,-187
1467,0,0,50,0,-50
1468,1,0,58,0,-58
1469,1,1,170,1398,1228
1470,0,0,75,0,-75
1471,1,0,40,0,-40
1472,1,1,478,1356,878
1473,0,0,27,0,-27
1474,0,0,18,0,-18
1475,1,0,27,0,-27
1476,1,1,64,1474,1410
1477,0,0,297,0,-297
1478,1,0,48,0,-48
1479,1,1,624,1292,668
1480,0,0,1,0,-1
1481,1,0,19,0,-19
1482,0,0,84,0,-84
1483,1,1,982,1217,235
1484,0,0,33,0,-33
1485,1,0,30,0,-30
1486,0,0,31,0,-31
1487,0,0,42,0,-42
1488,1,1,163,1216,1053
1489,1,0,4,0,-4
1490,1,1,590,1336,746
1491,1,0,27,0,-27
1492,1,1,185,1754,1569
1493,1,0,68,0,-68
1494,1,1,805,1234,429
1495,0,0,8,0,-8
1496,0,0,46,0,-46
1497,1,0,25,0,-25
1498,1,1,35,1231,1196
1499,1,1,710,1901,1191
1500,0,0,24,0,-24
1501,0,0,73,0,-73
1502,1,1,266,1304,1038
1503,1,0,23,0,-23
1504,1,1,256,1552,1296
1505,0,0,23,0,-23
1506,1,0,37,0,-37
1507,1,1,93,1411,1318
1508,1,1,499,1221,722
1509,1,0,17,0,-17
1510,0,0,52,0,-52
1511,1,0,5,0,-5
1512,1,0,20,0,-20
1513,0,0,48,0,-48
1514,1,0,106,0,-106
1515,0,0,10,0,-10
1516,0,0,16,0,-16
1517,1,1,348,1229,881
1518,1,1,441,1496,1055
1519,1,1,732,2016,1284
1520,1,0,237,0,-237
1521,1,1,133,2001,1868
1522,1,0,5,0,-5
1523,1,1,765,1646,881
1524,1,1,491,1421,930
1525,0,0,4,0,-4
1526,1,1,409,1892,1483
1527,1,0,65,0,-65
1528,1,1,1033,1354,321
1529,1,0,79,0,-79
1530,0,0,11,0,-11
1531,1,0,226,0,-226
1532,1,1,663,1593,930
1533,0,0,17,0,-17
1534,1,0,76,0,-76
1535,1,0,20,0,-20
1536,0,0,155,0,-155
1537,0,0,5,0,-5
1538,1,0,35,0,-35
1539,1,0,65,0,-65
1540,0,0,31,0,-31
1541,1,0,47,0,-47
1542,1,0,1,0,-1
1543,0,0,19,0,-19
1544,0,0,39,0,-39
1545,1,1,745,1594,849
1546,1,0,9,0,-9
1547,1,0,31,0,-31
1548,1,1,130,1704,1574
1549,1,0,184,0,-184
1550,0,0,40,0,-40
1551,1,1,146,1300,1154
1552,1,0,17,0,-17
1553,1,1,806,1778,972
1554,0,0,20,0,-20
1555,1,0,12,0,-12
1556,0,0,12,0,-12
1557,1,1,478,1418,940
1558,1,0,154,0,-154
1559,0,0,30,0,-30
1560,0,0,31,0,-31
1561,0,0,157,0,-157
1562,0,0,33,0,-33
1563,1,1,23,1396,1373
1564,1,1,151,1562,1411
1565,0,0,40,0,-40
1566,1,0,6,0,-6
1567,1,0,57,0,-57
1568,1,0,34,0,-34
1569,0,0,25,0,-25
1570,1,0,70,0,-70
1571,1,1,289,1691,1402
1572,0,0,19,0,-19
1573,1,0,61,0,-61
1574,0,0,107,0,-107
1575,1,0,50,0,-50
1576,0,0,59,0,-59
1577,0,0,37,0,-37
1578,1,0,54,0,-54
1579,0,0,30,0,-30
1580,1,0,53,0,-53
1581,0,0,31,0,-31
1582,1,0,118,0,-118
1583,1,1,785,1533,748
1584,1,0,113,0,-113
1585,1,1,128,1893,1765
1586,0,0,161,0,-161
1587,0,0,29,0,-29
1588,1,0,86,0,-86
1589,1,1,136,1323,1187
1590,0,0,43,0,-43
1591,0,0,10,0,-10
1592,1,1,203,2084,1881
1593,1,0,27,0,-27
1594,0,0,57,0,-57
1595,0,0,51,0,-51
1596,1,0,77,0,-77
1597,1,1,363,1528,1165
1598,1,1,412,1567,1155
1599,1,0,24,0,-24
1600,0,0,59,0,-59
1601,1,1,346,1280,934
1602,1,0,24,0,-24
1603,0,0,15,0,-15
1604,1,1,740,1208,468
1605,1,1,889,1678,789
1606,1,0,1,0,-1
1607,1,0,64,0,-64
1608,1,0,69,0,-69
1609,1,1,733,1249,516
1610,1,0,44,0,-44
1611,1,1,963,1645,682
1612,1,1,55,1622,1567
1613,1,0,103,0,-103
1614,1,1,755,1346,591
1615,1,1,196,1603,1407
1616,1,1,35,1261,1226
1617,1,1,782,1671,889
1618,1,1,805,1270,465
1619,1,0,105,0,-105
1620,1,1,1121,1439,318
1621,1,1,2263,1684,-579
1622,1,1,424,1229,805
1623,1,0,123,0,-123
1624,1,0,43,0,-43
1625,1,0,16,0,-16
1626,1,1,141,1269,1128
1627,0,0,77,0,-77
1628,1,0,12,0,-12
1629,1,0,107,0,-107
1630,1,0,15,0,-15
1631,1,1,880,1823,943
1632,0,0,7,0,-7
1633,1,0,7,0,-7
1634,1,1,920,1405,485
1635,1,0,1,0,-1
1636,0,0,8,0,-8
1637,1,0,0,0,0
1638,1,1,848,1585,737
1639,0,0,43,0,-43
1640,1,1,1098,1372,274
1641,1,0,35,0,-35
1642,0,0,59,0,-59
1643,0,0,33,0,-33
1644,1,0,84,0,-84
1645,1,0,9,0,-9
1646,1,1,529,1741,1212
1647,0,0,44,0,-44
1648,1,1,825,1615,790
1649,1,1,520,1269,749
1650,1,1,364,1543,1179
1651,1,1,1730,2045,315
1652,1,1,89,1701,1612
1653,1,1,359,1292,933
1654,1,0,33,0,-33
1655,1,1,65,1215,1150
1656,1,0,16,0,-16
1657,0,0,54,0,-54
1658,1,1,296,1236,940
1659,0,0,3,0,-3
1660,1,0,11,0,-11
1661,0,0,34,0,-34
1662,1,1,649,1282,633
1663,1,0,46,0,-46
1664,0,0,42,0,-42
1665,1,1,640,1450,810
1666,0,0,2,0,-2
1667,0,0,9,0,-9
1668,1,1,508,1271,763
1669,0,0,99,0,-99
1670,1,0,159,0,-159
1671,0,0,1,0,-1
1672,1,1,1333,1328,-5
1673,0,0,1,0,-1
1674,0,0,51,0,-51
1675,0,0,93,0,-93
1676,0,0,1,0,-1
1677,0,0,43,0,-43
1678,1,1,342,1305,963
1679,1,0,86,0,-86
1680,1,0,33,0,-33
1681,1,0,39,0,-39
1682,1,1,857,1569,712
1683,1,1,260,1658,1398
1684,0,0,7,0,-7
1685,1,1,1262,1287,25
1686,1,0,81,0,-81
1687,0,0,69,0,-69
1688,1,1,353,1219,866
1689,1,0,141,0,-141
1690,1,1,617,1375,758
1691,1,1,468,1251,783
1692,1,0,51,0,-51
1693,0,0,33,0,-33
1694,0,0,3,0,-3
1695,1,1,115,2211,2096
1696,0,0,2,0,-2
1697,1,0,67,0,-67
1698,0,0,34,0,-34
1699,1,1,1705,1606,-99
1700,1,1,797,1622,825
1701,1,1,342,1917,1575
1702,1,0,213,0,-213
1703,1,1,342,1534,1192
1704,0,0,30,0,-30
1705,1,1,322,1247,925
1706,1,1,375,1384,1009
1707,1,1,1652,1321,-331
1708,1,1,448,2075,1627
1709,0,0,1,0,-1
1710,0,0,1,0,-1
1711,1,0,58,0,-58
1712,1,0,49,0,-49
1713,1,0,44,0,-44
1714,1,1,389,1365,976
1715,0,0,22,0,-22
1716,0,0,39,0,-39
1717,1,1,68,1252,1184
1718,1,1,179,1332,1153
1719,0,0,90,0,-90
1720,0,0,137,0,-137
1721,0,0,5,0,-5
1722,1,0,196,0,-196
1723,1,1,700,1478,778
1724,0,0,149,0,-149
1725,1,1,660,1336,676
1726,1,0,18,0,-18
1727,1,0,16,0,-16
1728,1,1,505,2665,2160
1729,0,0,175,0,-175
1730,0,0,11,0,-11
1731,1,1,72,1553,1481
1732,0,0,27,0,-27
1733,1,0,50,0,-50
1734,1,1,464,1390,926
1735,1,0,31,0,-31
1736,1,1,67,1466,1399
1737,1,0,27,0,-27
1738,1,1,54,2179,2125
1739,1,1,382,1595,1213
1740,1,0,63,0,-63
1741,1,0,104,0,-104
1742,0,0,4,0,-4
1743,1,1,783,2436,1653
1744,0,0,17,0,-17
1745,0,0,86,0,-86
1746,1,1,103,1599,1496
1747,1,1,293,2455,2162
1748,1,1,301,1684,1383
1749,1,1,551,1539,988
1750,1,0,22,0,-22
1751,0,0,84,0,-84
1752,1,0,7,0,-7
1753,0,0,17,0,-17
1754,1,1,167,1361,1194
1755,1,0,241,0,-241
1756,1,0,27,0,-27
1757,1,0,2,0,-2
1758,1,1,1010,1489,479
1759,0,0,52,0,-52
1760,1,0,30,0,-30
1761,0,0,125,0,-125
1762,1,0,25,0,-25
1763,1,1,128,1561,1433
1764,0,0,6,0,-6
1765,0,0,123,0,-123
1766,1,0,114,0,-114
1767,1,1,118,2085,1967
1768,1,0,6,0,-6
1769,1,0,30,0,-30
1770,0,0,37,0,-37
1771,1,0,19,0,-19
1772,1,0,30,0,-30
1773,1,1,202,1342,1140
1774,1,1,780,1271,491
1775,0,0,37,0,-37
1776,1,0,34,0,-34
1777,1,1,314,1340,1026
1778,0,0,11,0,-11
1779,1,1,1358,1722,364
1780,1,0,14,0,-14
1781,1,0,275,0,-275
1782,0,0,23,0,-23
1783,1,1,157,1401,1244
1784,0,0,64,0,-64
1785,1,0,50,0,-50
1786,0,0,26,0,-26
1787,0,0,1,0,-1
1788,1,1,250,1397,1147
1789,0,0,59,0,-59
1790,1,1,116,1578,1462
1791,1,1,281,1383,1102
1792,1,1,396,1429,1033
1793,0,0,3,0,-3
1794,1,1,80,1330,1250
1795,0,0,5,0,-5
1796,1,1,166,2821,2655
1797,0,0,18,0,-18
1798,1,0,12,0,-12
1799,0,0,34,0,-34
1800,1,0,57,0,-57
1801,0,0,42,0,-42
1802,1,1,686,1255,569
1803,1,1,746,1331,585
1804,1,1,858,1376,518
1805,1,0,185,0,-185
1806,1,0,29,0,-29
1807,0,0,43,0,-43
1808,1,0,59,0,-59
1809,0,0,62,0,-62
1810,0,0,19,0,-19
1811,1,0,68,0,-68
1812,1,0,12,0,-12
1813,1,1,1834,1616,-218
1814,1,0,14,0,-14
1815,0,0,13,0,-13
1816,0,0,42,0,-42
1817,0,0,76,0,-76
1818,0,0,19,0,-19
1819,1,1,117,2719,2602
1820,1,0,37,0,-37
1821,1,0,12,0,-12
1822,0,0,6,0,-6
1823,0,0,12,0,-12
1824,1,1,183,1713,1530
1825,1,1,1679,1753,74
1826,0,0,151,0,-151
1827,1,1,797,1536,739
1828,1,1,302,1241,939
1829,0,0,28,0,-28
1830,1,0,16,0,-16
1831,1,0,9,0,-9
1832,1,1,341,1241,900
1833,1,0,64,0,-64
1834,0,0,5,0,-5
1835,0,0,25,0,-25
1836,0,0,12,0,-12
1837,0,0,21,0,-21
1838,0,0,47,0,-47
1839,1,1,81,1368,1287
1840,1,1,123,1238,1115
1841,1,1,385,1746,1361
1842,1,0,46,0,-46
1843,0,0,6,0,-6
1844,1,0,152,0,-152
1845,0,0,0,0,0
1846,0,0,10,0,-10
1847,0,0,84,0,-84
1848,0,0,13,0,-13
1849,1,0,22,0,-22
1850,1,0,265,0,-265
1851,0,0,2,0,-2
1852,0,0,25,0,-25
1853,0,0,20,0,-20
1854,1,0,0,0,0
1855,1,1,299,4540,4241
1856,0,0,62,0,-62
1857,0,0,27,0,-27
1858,1,0,28,0,-28
1859,1,1,297,1231,934
1860,0,0,25,0,-25
1861,1,1,387,1388,1001
1862,0,0,132,0,-132
1863,1,0,45,0,-45
1864,0,0,0,0,0
1865,0,0,85,0,-85
1866,0,0,104,0,-104
1867,1,1,561,1204,643
1868,1,1,611,1603,992
1869,0,0,15,0,-15
1870,1,1,519,2170,1651
1871,0,0,3,0,-3
1872,1,0,84,0,-84
1873,1,1,503,1755,1252
1874,1,0,72,0,-72
1875,1,1,255,1608,1353
1876,1,0,11,0,-11
1877,0,0,23,0,-23
1878,1,0,18,0,-18
1879,1,1,332,1637,1305
1880,1,1,1645,1365,-280
1881,0,0,9,0,-9
1882,1,1,960,1875,915
1883,0,0,20,0,-20
1884,0,0,87,0,-87
1885,1,1,1891,1313,-578
1886,0,0,9,0,-9
1887,0,0,63,0,-63
1888,1,1,305,1874,1569
1889,0,0,3,0,-3
1890,1,0,15,0,-15
1891,1,1,624,1941,1317
1892,1,1,551,1263,712
1893,1,1,1430,1230,-200
1894,1,1,515,1450,935
1895,1,1,523,1482,959
1896,1,0,12,0,-12
1897,1,0,41,0,-41
1898,1,1,43,1313,1270
1899,0,0,32,0,-32
1900,1,1,527,1238,711
1901,1,1,443,1238,795
1902,1,0,81,0,-81
1903,0,0,124,0,-124
1904,0,0,68,0,-68
1905,1,1,378,6255,5877
1906,1,1,1105,1225,120
1907,1,0,8,0,-8
1908,0,0,6,0,-6
1909,1,0,10,0,-10
1910,1,0,20,0,-20
1911,0,0,19,0,-19
1912,0,0,96,0,-96
1913,1,1,864,2088,1224
1914,1,1,970,1975,1005
1915,1,0,8,0,-8
1916,1,0,33,0,-33
1917,0,0,88,0,-88
1918,1,1,315,1262,947
1919,1,1,307,1337,1030
1920,1,1,1378,1271,-107
1921,1,0,77,0,-77
1922,0,0,70,0,-70
1923,0,0,58,0,-58
1924,0,0,74,0,-74
1925,1,0,49,0,-49
1926,1,1,95,1317,1222
1927,1,0,9,0,-9
1928,1,0,214,0,-214
1929,1,0,35,0,-35
1930,0,0,135,0,-135
1931,1,1,509,1282,773
1932,1,1,386,1416,1030
1933,1,1,418,1211,793
1934,1,1,1353,1222,-131
1935,0,0,30,0,-30
1936,1,0,34,0,-34
1937,0,0,10,0,-10
1938,1,1,106,1727,1621
1939,1,0,7,0,-7
1940,1,0,1,0,-1
1941,1,0,69,0,-69
1942,0,0,15,0,-15
1943,1,1,80,1402,1322
1944,1,1,149,1261,1112
1945,0,0,4,0,-4
1946,1,0,62,0,-62
1947,0,0,48,0,-48
1948,0,0,0,0,0
1949,0,0,22,0,-22
1950,1,0,10,0,-10
1951,1,1,614,1373,759
1952,1,1,215,1670,1455
1953,0,0,58,0,-58
1954,0,0,68,0,-68
1955,1,0,15,0,-15
1956,0,0,44,0,-44
1957,0,0,50,0,-50
1958,0,0,66,0,-66
1959,0,0,82,0,-82
1960,0,0,1,0,-1
1961,0,0,115,0,-115
1962,0,0,31,0,-31
1963,1,0,21,0,-21
1964,0,0,190,0,-190
1965,1,0,139,0,-139
1966,1,0,6,0,-6
1967,1,1,951,1246,295
1968,1,0,21,0,-21
1969,1,0,70,0,-70
1970,0,0,22,0,-22
1971,0,0,65,0,-65
1972,1,1,279,3159,2880
1973,1,0,95,0,-95
1974,1,0,2,0,-2
1975,0,0,101,0,-101
1976,1,1,907,5006,4099
1977,1,0,14,0,-14
1978,0,0,8,0,-8
1979,1,0,12,0,-12
1980,1,1,238,1359,1121
1981,0,0,30,0,-30
1982,0,0,26,0,-26
1983,1,1,956,1421,465
1984,1,0,40,0,-40
1985,1,0,17,0,-17
1986,1,1,1482,1350,-132
1987,1,0,51,0,-51
1988,1,0,50,0,-50
1989,1,1,279,1259,980
1990,0,0,41,0,-41
1991,0,0,20,0,-20
1992,1,0,46,0,-46
1993,0,0,73,0,-73
1994,1,0,129,0,-129
1995,1,0,23,0,-23
1996,1,1,933,1848,915
1997,0,0,7,0,-7
1998,0,0,1,0,-1
1999,0,0,93,0,-93
2000,1,0,20,0,-20
2001,0,0,116,0,-116
2002,1,1,1854,1800,-54
2003,1,0,19,0,-19
2004,0,0,36,0,-36
2005,0,0,65,0,-65
2006,0,0,27,0,-27
2007,0,0,7,0,-7
2008,0,0,19,0,-19
2009,0,0,20,0,-20
2010,0,0,109,0,-109
2011,1,0,3,0,-3
2012,1,1,262,1775,1513
2013,1,1,300,1432,1132
2014,1,1,1779,1349,-430
2015,1,0,143,0,-143
2016,0,0,28,0,-28
2017,1,0,94,0,-94
2018,1,0,7,0,-7
2019,0,0,0,0,0
2020,1,1,133,1237,1104
2021,0,0,15,0,-15
2022,0,0,7,0,-7
2023,1,1,218,1975,1757
2024,1,0,27,0,-27
2025,1,1,251,3241,2990
2026,0,0,67,0,-67
2027,1,0,122,0,-122
2028,0,0,94,0,-94
2029,1,0,73,0,-73
2030,1,0,32,0,-32
2031,1,0,7,0,-7
2032,1,1,342,1940,1598
2033,0,0,4,0,-4
2034,1,1,222,1251,1029
