ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1050,0,0,56,0,-56
1051,0,0,79,0,-79
1052,1,0,25,0,-25
1053,0,0,125,0,-125
1054,0,0,11,0,-11
1055,1,0,46,0,-46
1056,1,0,61,0,-61
1057,1,0,55,0,-55
1058,1,1,467,1399,932
1059,1,1,862,1709,847
1060,1,0,80,0,-80
1061,0,0,31,0,-31
1062,0,0,24,0,-24
1063,1,1,1253,2095,842
1064,1,0,0,0,0
1065,1,1,317,2218,1901
1066,1,0,12,0,-12
1067,0,0,10,0,-10
1068,1,0,37,0,-37
1069,0,0,8,0,-8
1070,1,1,434,1669,1235
1071,0,0,2,0,-2
1072,1,0,98,0,-98
1073,1,0,76,0,-76
1074,0,0,7,0,-7
1075,0,0,18,0,-18
1076,0,0,166,0,-166
1077,1,1,445,3359,2914
1078,0,0,41,0,-41
1079,1,0,39,0,-39
1080,0,0,193,0,-193
1081,0,0,19,0,-19
1082,1,1,446,1208,762
1083,0,0,49,0,-49
1084,0,0,21,0,-21
1085,0,0,0,0,0
1086,0,0,64,0,-64
1087,1,0,82,0,-82
1088,1,0,39,0,-39
1089,1,0,77,0,-77
1090,0,0,113,0,-113
1091,1,1,294,1522,1228
1092,0,0,9,0,-9
1093,1,1,737,1539,802
1094,0,0,7,0,-7
1095,1,0,29,0,-29
1096,0,0,31,0,-31
1097,0,0,85,0,-85
1098,1,0,100,0,-100
1099,1,0,26,0,-26
1100,1,0,10,0,-10
1101,0,0,85,0,-85
1102,1,0,56,0,-56
1103,1,0,2,0,-2
1104,0,0,30,0,-30
1105,0,0,9,0,-9
1106,1,1,155,6522,6367
1107,0,0,71,0,-71
1108,0,0,214,0,-214
1109,0,0,7,0,-7
1110,1,0,24,0,-24
1111,0,0,165,0,-165
1112,0,0,58,0,-58
1113,1,1,1035,1479,444
1114,1,0,116,0,-116
1115,1,1,72,1698,1626
1116,0,0,15,0,-15
1117,1,0,19,0,-19
1118,0,0,76,0,-76
1119,1,0,1,0,-1
1120,1,0,54,0,-54
1121,0,0,105,0,-105
1122,1,0,31,0,-31
1123,1,0,2,0,-2
1124,1,0,1,0,-1
1125,1,1,1047,3715,2668
1126,1,1,373,1368,995
1127,1,1,689,3009,2320
1128,0,0,149,0,-149
1129,0,0,12,0,-12
1130,1,0,41,0,-41
1131,0,0,45,0,-45
1132,1,0,174,0,-174
1133,0,0,65,0,-65
1134,0,0,45,0,-45
1135,0,0,35,0,-35
1136,0,0,42,0,-42
1137,0,0,13,0,-13
1138,1,0,5,0,-5
1139,1,1,1004,1235,231
1140,1,1,183,3539,3356
1141,0,0,89,0,-89
1142,1,1,679,1835,1156
1143,0,0,59,0,-59
1144,1,1,770,1249,479
1145,1,0,14,0,-14
1146,0,0,14,0,-14
1147,0,0,3,0,-3
1148,0,0,18,0,-18
1149,1,1,572,2086,1514
1150,1,1,872,1419,547
1151,0,0,201,0,-201
1152,1,1,44,1210,1166
1153,0,0,17,0,-17
1154,1,1,396,1302,906
1155,0,0,71,0,-71
1156,0,0,47,0,-47
1157,1,0,21,0,-21
1158,1,1,985,1773,788
1159,0,0,46,0,-46
1160,0,0,50,0,-50
1161,0,0,0,0,0
1162,0,0,6,0,-6
1163,1,1,1165,1327,162
1164,1,1,480,2625,2145
1165,1,1,187,1698,1511
1166,1,0,116,0,-116
1167,0,0,65,0,-65
1168,0,0,33,0,-33
1169,1,0,19,0,-19
1170,1,1,150,1273,1123
1171,1,1,390,1371,981
1172,1,1,161,1215,1054
1173,1,0,60,0,-60
1174,1,1,1185,1651,466
1175,0,0,30,0,-30
1176,0,0,43,0,-43
1177,1,0,19,0,-19
1178,1,0,10,0,-10
1179,0,0,5,0,-5
1180,0,0,95,0,-95
1181,1,1,65,1397,1332
1182,0,0,55,0,-55
1183,0,0,148,0,-148
1184,1,1,77,1219,1142
1185,0,0,54,0,-54
1186,0,0,5,0,-5
1187,0,0,182,0,-182
1188,0,0,22,0,-22
1189,0,0,116,0,-116
1190,1,0,94,0,-94
1191,1,1,204,1265,1061
1192,0,0,22,0,-22
1193,1,1,247,1237,990
1194,1,1,488,1315,827
1195,0,0,104,0,-104
1196,1,0,79,0,-79
1197,0,0,1,0,-1
1198,0,0,22,0,-22
1199,1,0,40,0,-40
1200,1,0,44,0,-44
1201,0,0,13,0,-13
1202,1,1,1555,3519,1964
1203,0,0,14,0,-14
1204,1,0,8,0,-8
1205,0,0,49,0,-49
1206,0,0,19,0,-19
1207,1,1,806,2103,1297
1208,1,0,13,0,-13
1209,1,0,2,0,-2
1210,1,0,17,0,-17
1211,0,0,168,0,-168
1212,1,0,22,0,-22
1213,1,0,86,0,-86
1214,1,1,1329,1829,500
1215,0,0,31,0,-31
1216,1,0,2,0,-2
1217,0,0,27,0,-27
1218,1,0,42,0,-42
1219,0,0,59,0,-59
1220,1,1,109,1358,1249
1221,0,0,3,0,-3
1222,1,1,293,1341,1048
1223,1,1,827,1352,525
1224,0,0,0,0,0
1225,1,1,745,1279,534
1226,0,0,15,0,-15
1227,1,0,8,0,-8
1228,1,0,95,0,-95
1229,1,0,247,0,-247
1230,0,0,5,0,-5
1231,1,0,24,0,-24
1232,1,1,800,1838,1038
1233,0,0,10,0,-10
1234,0,0,25,0,-25
1235,0,0,18,0,-18
1236,1,0,38,0,-38
1237,1,0,19,0,-19
1238,0,0,28,0,-28
1239,0,0,19,0,-19
1240,1,1,667,1348,681
1241,1,0,77,0,-77
1242,1,1,2190,1326,-864
1243,0,0,55,0,-55
1244,1,0,103,0,-103
1245,1,1,1981,1381,-600
1246,1,1,1902,5724,3822
1247,0,0,58,0,-58
1248,1,0,6,0,-6
1249,1,0,48,0,-48
1250,1,1,150,1323,1173
1251,0,0,111,0,-111
1252,1,0,67,0,-67
1253,0,0,1,0,-1
1254,1,0,1,0,-1
1255,0,0,57,0,-57
1256,0,0,21,0,-21
1257,1,0,6,0,-6
1258,1,1,88,1605,1517
1259,0,0,51,0,-51
1260,1,1,723,2183,1460
1261,1,1,2652,1256,-1396
1262,0,0,139,0,-139
1263,0,0,8,0,-8
1264,0,0,32,0,-32
1265,0,0,39,0,-39
1266,0,0,3,0,-3
1267,1,1,958,2116,1158
1268,1,1,441,1582,1141
1269,1,1,826,1391,565
1270,1,0,42,0,-42
1271,0,0,7,0,-7
1272,0,0,7,0,-7
1273,1,0,82,0,-82
1274,1,1,1125,1385,260
1275,1,1,68,1223,1155
1276,1,0,61,0,-61
1277,1,0,28,0,-28
1278,1,0,3,0,-3
1279,0,0,55,0,-55
1280,1,0,10,0,-10
1281,0,0,3,0,-3
1282,0,0,20,0,-20
1283,1,1,130,1231,1101
1284,0,0,67,0,-67
1285,1,0,11,0,-11
1286,1,0,10,0,-10
1287,1,1,488,1205,717
1288,1,1,612,1463,851
1289,0,0,177,0,-177
1290,1,1,1523,1272,-251
1291,1,0,36,0,-36
1292,1,1,313,1668,1355
1293,1,1,591,1273,682
1294,1,0,48,0,-48
1295,0,0,8,0,-8
1296,0,0,2,0,-2
1297,0,0,10,0,-10
1298,0,0,67,0,-67
1299,1,1,331,1568,1237
1300,0,0,7,0,-7
1301,0,0,90,0,-90
1302,0,0,58,0,-58
1303,1,0,5,0,-5
1304,1,0,19,0,-19
1305,1,0,9,0,-9
1306,1,1,932,1666,734
1307,1,1,748,1319,571
1308,1,0,31,0,-31
1309,1,0,7,0,-7
1310,0,0,18,0,-18
1311,0,0,7,0,-7
1312,0,0,56,0,-56
1313,0,0,25,0,-25
1314,0,0,121,0,-121
1315,1,1,245,1732,1487
1316,1,0,77,0,-77
1317,1,1,468,1687,1219
1318,1,1,473,1323,850
1319,0,0,100,0,-100
1320,1,1,542,1270,728
1321,1,1,260,1490,1230
1322,0,0,42,0,-42
1323,1,0,121,0,-121
1324,1,0,38,0,-38
1325,0,0,22,0,-22
1326,0,0,9,0,-9
1327,1,1,541,1234,693
1328,1,1,387,1325,938
1329,1,1,520,1592,1072
1330,1,1,549,1758,1209
1331,1,0,22,0,-22
1332,1,0,37,0,-37
1333,1,1,128,1403,1275
1334,1,0,22,0,-22
1335,0,0,15,0,-15
1336,1,1,971,1894,923
1337,0,0,4,0,-4
1338,0,0,32,0,-32
1339,1,1,149,1269,1120
1340,1,1,1123,1202,79
1341,1,0,91,0,-91
1342,0,0,66,0,-66
1343,1,0,75,0,-75
1344,1,1,729,1534,805
1345,0,0,122,0,-122
1346,1,1,704,2294,1590
1347,1,0,18,0,-18
1348,0,0,80,0,-80
1349,0,0,121,0,-121
1350,0,0,35,0,-35
1351,0,0,85,0,-85
1352,0,0,3,0,-3
1353,0,0,10,0,-10
1354,0,0,8,0,-8
1355,1,0,3,0,-3
1356,1,0,70,0,-70
1357,1,0,8,0,-8
1358,0,0,25,0,-25
1359,0,0,54,0,-54
1360,0,0,6,0,-6
1361,1,0,1,0,-1
1362,0,0,44,0,-44
1363,0,0,207,0,-207
1364,1,1,193,1379,1186
1365,1,1,931,1290,359
1366,0,0,60,0,-60
1367,1,1,410,1226,816
1368,1,1,170,1968,1798
1369,1,0,145,0,-145
1370,1,0,65,0,-65
1371,0,0,6,0,-6
1372,1,0,9,0,-9
1373,1,1,195,1239,1044
1374,1,1,167,1265,1098
1375,1,0,122,0,-122
1376,0,0,112,0,-112
1377,0,0,55,0,-55
1378,0,0,23,0,-23
1379,0,0,54,0,-54
1380,0,0,23,0,-23
1381,1,0,216,0,-216
1382,1,1,774,1378,604
1383,1,0,86,0,-86
1384,1,1,388,1293,905
1385,1,0,94,0,-94
1386,0,0,91,0,-91
1387,0,0,14,0,-14
1388,1,1,1218,1253,35
1389,1,1,132,1245,1113
1390,1,1,52,2725,2673
1391,0,0,28,0,-28
1392,1,1,478,1216,738
1393,1,1,566,1419,853
1394,1,1,199,2823,2624
1395,1,1,297,1210,913
1396,0,0,96,0,-96
1397,0,0,124,0,-124
1398,1,0,49,0,-49
1399,0,0,56,0,-56
1400,1,0,58,0,-58
1401,1,0,8,0,-8
1402,1,1,646,1429,783
1403,0,0,160,0,-160
1404,1,1,73,1536,1463
1405,0,0,12,0,-12
1406,0,0,16,0,-16
1407,0,0,44,0,-44
1408,0,0,4,0,-4
1409,0,0,3,0,-3
1410,1,1,869,1306,437
1411,0,0,2,0,-2
1412,1,0,27,0,-27
1413,0,0,30,0,-30
1414,1,1,142,1283,1141
1415,0,0,68,0,-68
1416,1,1,218,1953,1735
1417,1,1,142,1206,1064
1418,1,1,2246,1406,-840
1419,0,0,53,0,-53
1420,0,0,69,0,-69
1421,1,0,23,0,-23
1422,0,0,11,0,-11
1423,0,0,132,0,-132
1424,0,0,35,0,-35
1425,1,1,301,1207,906
1426,1,1,1139,1362,223
1427,0,0,42,0,-42
1428,1,1,1158,2315,1157
1429,1,0,7,0,-7
1430,1,1,665,1592,927
1431,0,0,94,0,-94
1432,1,1,85,1783,1698
1433,1,1,98,1805,1707
1434,1,1,271,2304,2033
1435,1,1,1230,1352,122
1436,1,0,0,0,0
1437,0,0,37,0,-37
1438,0,0,44,0,-44
1439,0,0,128,0,-128
1440,1,1,94,1803,1709
1441,1,1,471,1209,738
1442,1,0,6,0,-6
1443,0,0,99,0,-99
1444,0,0,14,0,-14
1445,0,0,75,0,-75
1446,0,0,50,0,-50
1447,0,0,150,0,-150
1448,0,0,26,0,-26
1449,0,0,52,0,-52
1450,1,1,211,1306,1095
1451,0,0,58,0,-58
1452,1,1,161,1212,1051
1453,0,0,84,0,-84
1454,0,0,41,0,-41
1455,1,1,304,1268,964
1456,0,0,3,0,-3
1457,1,1,975,1334,359
1458,1,0,107,0,-107
1459,1,0,23,0,-23
1460,1,0,20,0,-20
1461,1,1,467,1452,985
1462,0,0,87,0,-87
1463,0,0,375,0,-375
1464,1,0,13,0,-13
1465,1,0,4,0,-4
1466,0,0,35,0,-35
1467,0,0,30,0,-30
1468,0,0,188,0,-188
1469,1,1,143,1445,1302
1470,1,1,567,1307,740
1471,1,1,562,4143,3581
1472,0,0,282,0,-282
1473,0,0,22,0,-22
1474,0,0,243,0,-243
1475,1,1,1194,1282,88
1476,0,0,35,0,-35
1477,1,1,327,3958,3631
1478,1,0,77,0,-77
1479,1,0,31,0,-31
1480,1,1,584,3107,2523
1481,1,0,35,0,-35
1482,0,0,136,0,-136
1483,1,0,127,0,-127
1484,1,1,277,2507,2230
1485,0,0,185,0,-185
1486,1,0,12,0,-12
1487,1,0,17,0,-17
1488,1,0,54,0,-54
1489,0,0,56,0,-56
1490,1,0,183,0,-183
1491,0,0,122,0,-122
1492,0,0,83,0,-83
1493,1,0,188,0,-188
1494,0,0,9,0,-9
1495,1,0,173,0,-173
1496,1,0,100,0,-100
1497,1,1,772,1344,572
1498,0,0,59,0,-59
1499,0,0,13,0,-13
1500,1,1,65,2109,2044
1501,1,0,8,0,-8
1502,1,1,122,1648,1526
1503,1,0,81,0,-81
1504,1,0,6,0,-6
1505,1,0,146,0,-146
1506,1,0,3,0,-3
1507,0,0,21,0,-21
1508,1,0,11,0,-11
1509,1,0,12,0,-12
1510,0,0,84,0,-84
1511,0,0,30,0,-30
1512,0,0,20,0,-20
1513,0,0,21,0,-21
1514,1,1,342,1386,1044
1515,0,0,18,0,-18
1516,1,1,126,1322,1196
1517,0,0,1,0,-1
1518,0,0,69,0,-69
1519,0,0,45,0,-45
1520,1,1,1647,1540,-107
1521,1,0,26,0,-26
1522,0,0,144,0,-144
1523,1,0,50,0,-50
1524,1,1,472,1455,983
1525,1,0,44,0,-44
1526,1,1,78,4544,4466
1527,1,1,173,1584,1411
1528,0,0,18,0,-18
1529,1,1,615,1207,592
1530,1,1,930,1267,337
1531,1,1,1499,1275,-224
1532,1,1,115,1451,1336
1533,0,0,40,0,-40
1534,1,0,24,0,-24
1535,1,1,2066,1272,-794
1536,0,0,1,0,-1
1537,1,1,432,1223,791
1538,1,1,85,1285,1200
1539,1,1,799,1706,907
1540,0,0,221,0,-221
1541,1,1,1785,1815,30
1542,0,0,57,0,-57
1543,1,0,1,0,-1
1544,0,0,49,0,-49
1545,0,0,209,0,-209
1546,1,1,1380,1285,-95
1547,1,0,14,0,-14
1548,1,0,69,0,-69
1549,0,0,26,0,-26
1550,0,0,184,0,-184
1551,0,0,1,0,-1
1552,1,1,261,1297,1036
1553,1,1,240,1257,1017
1554,0,0,60,0,-60
1555,1,1,187,1799,1612
1556,0,0,38,0,-38
1557,0,0,17,0,-17
1558,0,0,38,0,-38
1559,0,0,44,0,-44
1560,0,0,37,0,-37
1561,0,0,8,0,-8
1562,0,0,0,0,0
1563,0,0,34,0,-34
1564,1,0,24,0,-24
1565,0,0,1,0,-1
1566,1,1,537,1476,939
1567,1,0,159,0,-159
1568,1,0,53,0,-53
1569,0,0,69,0,-69
1570,1,0,76,0,-76
1571,1,0,30,0,-30
1572,1,1,219,1494,1275
1573,1,0,33,0,-33
1574,1,1,345,1842,1497
1575,1,0,63,0,-63
1576,0,0,251,0,-251
1577,1,0,67,0,-67
1578,0,0,62,0,-62
1579,1,1,2194,1289,-905
1580,1,0,70,0,-70
1581,1,1,793,1850,1057
1582,1,0,77,0,-77
1583,0,0,35,0,-35
1584,1,1,196,1767,1571
1585,1,0,64,0,-64
1586,1,0,27,0,-27
1587,1,1,49,1371,1322
1588,0,0,12,0,-12
1589,0,0,10,0,-10
1590,1,0,41,0,-41
1591,1,1,62,1200,1138
1592,0,0,6,0,-6
1593,1,1,63,1515,1452
1594,1,1,921,1213,292
1595,0,0,30,0,-30
1596,1,0,20,0,-20
1597,1,0,31,0,-31
1598,1,1,1044,1915,871
1599,0,0,30,0,-30
1600,0,0,56,0,-56
1601,0,0,125,0,-125
1602,0,0,165,0,-165
1603,1,0,31,0,-31
1604,0,0,39,0,-39
1605,0,0,11,0,-11
1606,1,1,355,1869,1514
1607,1,0,13,0,-13
1608,0,0,100,0,-100
1609,0,0,58,0,-58
1610,0,0,32,0,-32
1611,0,0,17,0,-17
1612,0,0,20,0,-20
1613,1,0,3,0,-3
1614,1,0,91,0,-91
1615,1,0,102,0,-102
1616,1,1,624,1685,1061
1617,0,0,50,0,-50
1618,0,0,124,0,-124
1619,1,1,187,1232,1045
1620,1,1,235,1505,1270
1621,0,0,5,0,-5
1622,1,0,35,0,-35
1623,1,0,55,0,-55
1624,1,0,19,0,-19
1625,1,0,21,0,-21
1626,0,0,19,0,-19
1627,1,0,247,0,-247
1628,0,0,45,0,-45
1629,1,1,138,1841,1703
1630,1,1,876,1373,497
1631,1,1,1194,1447,253
1632,1,0,0,0,0
1633,1,0,22,0,-22
1634,0,0,31,0,-31
1635,0,0,34,0,-34
1636,1,0,51,0,-51
1637,0,0,3,0,-3
1638,0,0,60,0,-60
1639,1,0,14,0,-14
1640,1,0,77,0,-77
1641,0,0,13,0,-13
1642,1,0,20,0,-20
1643,0,0,17,0,-17
1644,0,0,34,0,-34
1645,1,1,314,1296,982
1646,1,1,368,1464,1096
1647,0,0,119,0,-119
1648,0,0,68,0,-68
1649,1,1,153,1462,1309
1650,1,0,123,0,-123
1651,1,0,15,0,-15
1652,1,0,98,0,-98
1653,0,0,75,0,-75
1654,1,0,29,0,-29
1655,1,1,189,1785,1596
1656,0,0,43,0,-43
1657,1,0,19,0,-19
1658,0,0,78,0,-78
1659,1,0,10,0,-10
1660,1,0,8,0,-8
1661,0,0,65,0,-65
1662,1,1,1013,1267,254
1663,0,0,10,0,-10
1664,0,0,35,0,-35
1665,1,0,29,0,-29
1666,1,0,90,0,-90
1667,0,0,4,0,-4
1668,1,1,392,1463,1071
1669,1,1,479,1597,1118
1670,1,1,360,2924,2564
1671,1,0,2,0,-2
1672,0,0,19,0,-19
1673,1,0,7,0,-7
1674,0,0,18,0,-18
1675,1,0,38,0,-38
1676,1,1,2782,1881,-901
1677,1,0,42,0,-42
1678,1,0,87,0,-87
1679,1,1,723,1570,847
1680,0,0,8,0,-8
1681,1,1,11,1985,1974
1682,1,0,165,0,-165
1683,1,0,37,0,-37
1684,1,0,52,0,-52
1685,1,1,300,1393,1093
1686,0,0,12,0,-12
1687,1,0,234,0,-234
1688,1,1,148,1344,1196
1689,0,0,76,0,-76
1690,1,0,10,0,-10
1691,1,0,146,0,-146
1692,0,0,11,0,-11
1693,1,0,4,0,-4
1694,1,1,125,1341,1216
1695,0,0,96,0,-96
1696,1,1,134,1745,1611
1697,1,0,10,0,-10
1698,1,1,346,2734,2388
1699,1,0,11,0,-11
1700,0,0,55,0,-55
1701,0,0,58,0,-58
1702,0,0,1,0,-1
1703,0,0,73,0,-73
1704,1,1,376,1481,1105
1705,0,0,73,0,-73
1706,1,1,521,1213,692
1707,1,1,952,1313,361
1708,1,0,39,0,-39
1709,1,1,205,3640,3435
1710,0,0,16,0,-16
1711,0,0,83,0,-83
1712,1,0,58,0,-58
1713,0,0,141,0,-141
1714,1,0,1,0,-1
1715,0,0,129,0,-129
1716,1,1,140,1360,1220
1717,1,1,372,1389,1017
1718,0,0,153,0,-153
1719,1,1,646,1412,766
1720,0,0,25,0,-25
1721,1,1,613,1247,634
1722,0,0,11,0,-11
1723,0,0,27,0,-27
1724,1,1,609,1326,717
1725,1,0,243,0,-243
1726,1,1,1418,1730,312
1727,1,1,927,1268,341
1728,1,1,360,1478,1118
1729,1,1,1985,1221,-764
1730,1,1,157,1581,1424
1731,0,0,30,0,-30
1732,1,1,284,1625,1341
1733,0,0,29,0,-29
1734,1,0,61,0,-61
1735,0,0,20,0,-20
1736,0,0,82,0,-82
1737,1,1,2336,1299,-1037
1738,0,0,52,0,-52
1739,1,0,20,0,-20
1740,1,0,74,0,-74
1741,1,0,148,0,-148
1742,1,1,592,1304,712
1743,1,0,171,0,-171
1744,1,1,248,1658,1410
1745,0,0,37,0,-37
1746,1,1,358,1310,952
1747,0,0,31,0,-31
1748,1,0,18,0,-18
1749,0,0,78,0,-78
1750,1,0,37,0,-37
1751,0,0,20,0,-20
1752,1,1,86,1397,1311
1753,1,0,154,0,-154
1754,0,0,38,0,-38
1755,1,0,31,0,-31
1756,1,1,79,1366,1287
1757,1,1,148,1587,1439
1758,1,0,127,0,-127
1759,0,0,62,0,-62
1760,0,0,8,0,-8
1761,1,0,11,0,-11
1762,1,1,194,2793,2599
1763,0,0,74,0,-74
1764,1,1,280,1219,939
1765,0,0,68,0,-68
1766,1,0,16,0,-16
1767,1,0,54,0,-54
1768,0,0,15,0,-15
1769,1,1,647,1270,623
1770,0,0,6,0,-6
1771,1,0,49,0,-49
1772,1,1,279,1408,1129
1773,0,0,68,0,-68
1774,1,0,57,0,-57
1775,0,0,12,0,-12
1776,1,1,172,1315,1143
1777,1,1,503,1520,1017
1778,1,1,408,2111,1703
1779,0,0,63,0,-63
1780,1,1,2127,2416,289
1781,1,0,27,0,-27
1782,1,0,13,0,-13
1783,1,0,9,0,-9
1784,1,1,751,1834,1083
1785,1,0,62,0,-62
1786,0,0,20,0,-20
1787,0,0,56,0,-56
1788,0,0,74,0,-74
1789,1,1,432,1259,827
1790,0,0,57,0,-57
1791,1,0,42,0,-42
1792,0,0,30,0,-30
1793,0,0,43,0,-43
1794,1,0,24,0,-24
1795,1,0,60,0,-60
1796,1,1,217,1425,1208
1797,1,1,717,1264,547
1798,0,0,18,0,-18
1799,0,0,10,0,-10
1800,1,1,67,1848,1781
1801,1,1,329,1437,1108
1802,1,1,764,1252,488
1803,1,1,414,1638,1224
1804,0,0,61,0,-61
1805,1,1,110,1717,1607
1806,1,0,9,0,-9
1807,0,0,72,0,-72
1808,1,0,4,0,-4
1809,1,1,59,1390,1331
1810,0,0,111,0,-111
1811,1,1,785,1703,918
1812,1,1,1405,1589,184
1813,0,0,25,0,-25
1814,1,0,63,0,-63
1815,0,0,87,0,-87
1816,1,0,62,0,-62
1817,1,0,49,0,-49
1818,0,0,1,0,-1
1819,1,1,113,1598,1485
1820,0,0,14,0,-14
1821,0,0,19,0,-19
1822,1,0,107,0,-107
1823,1,1,828,1484,656
1824,1,0,19,0,-19
1825,1,1,40,1767,1727
1826,1,1,479,1397,918
1827,1,0,34,0,-34
1828,1,0,4,0,-4
1829,1,0,22,0,-22
1830,0,0,19,0,-19
1831,0,0,82,0,-82
1832,0,0,35,0,-35
1833,0,0,2,0,-2
1834,1,0,22,0,-22
1835,0,0,66,0,-66
1836,1,1,315,1558,1243
1837,1,0,172,0,-172
1838,1,1,209,1802,1593
1839,0,0,83,0,-83
1840,1,1,202,1365,1163
1841,0,0,5,0,-5
1842,1,0,83,0,-83
1843,1,0,167,0,-167
1844,0,0,21,0,-21
1845,0,0,22,0,-22
1846,1,0,14,0,-14
1847,1,1,257,2688,2431
1848,0,0,52,0,-52
1849,1,0,32,0,-32
1850,0,0,12,0,-12
1851,0,0,32,0,-32
1852,0,0,68,0,-68
1853,1,1,439,1828,1389
1854,0,0,73,0,-73
1855,1,0,12,0,-12
1856,0,0,16,0,-16
1857,1,1,221,1565,1344
1858,0,0,3,0,-3
1859,1,1,140,1609,1469
1860,0,0,12,0,-12
1861,1,0,53,0,-53
1862,0,0,5,0,-5
1863,0,0,102,0,-102
1864,1,0,11,0,-11
1865,0,0,44,0,-44
1866,1,1,1155,1316,161
1867,1,0,25,0,-25
1868,1,0,13,0,-13
1869,1,1,509,1330,821
1870,1,0,22,0,-22
1871,0,0,106,0,-106
1872,1,0,60,0,-60
1873,0,0,104,0,-104
1874,0,0,16,0,-16
1875,0,0,81,0,-81
1876,1,0,65,0,-65
1877,1,0,33,0,-33
1878,1,0,119,0,-119
1879,1,1,312,1302,990
1880,1,1,374,1397,1023
1881,1,1,902,1287,385
1882,1,0,20,0,-20
1883,1,0,70,0,-70
1884,0,0,56,0,-56
1885,0,0,102,0,-102
1886,1,1,183,1258,1075
1887,0,0,94,0,-94
1888,1,1,234,1749,1515
1889,0,0,10,0,-10
1890,1,0,29,0,-29
1891,1,1,909,1407,498
1892,1,0,48,0,-48
1893,1,0,42,0,-42
1894,1,0,4,0,-4
1895,0,0,10,0,-10
1896,0,0,53,0,-53
1897,1,1,237,1210,973
1898,1,0,81,0,-81
1899,1,0,86,0,-86
1900,1,0,24,0,-24
1901,0,0,10,0,-10
1902,1,0,60,0,-60
1903,0,0,18,0,-18
1904,0,0,27,0,-27
1905,1,0,46,0,-46
1906,0,0,61,0,-61
1907,0,0,22,0,-22
1908,0,0,66,0,-66
1909,1,1,102,1442,1340
1910,0,0,58,0,-58
1911,0,0,27,0,-27
1912,0,0,48,0,-48
1913,1,0,33,0,-33
1914,1,0,32,0,-32
1915,0,0,141,0,-141
1916,1,1,328,1217,889
1917,0,0,46,0,-46
1918,1,1,923,1295,372
1919,1,0,75,0,-75
1920,0,0,11,0,-11
1921,0,0,86,0,-86
1922,1,0,15,0,-15
1923,1,1,74,1202,1128
1924,0,0,17,0,-17
1925,1,0,19,0,-19
1926,0,0,74,0,-74
1927,0,0,64,0,-64
1928,1,1,526,1513,987
1929,0,0,1,0,-1
1930,1,0,46,0,-46
1931,0,0,17,0,-17
1932,1,0,35,0,-35
1933,0,0,65,0,-65
1934,0,0,67,0,-67
1935,1,1,43,1205,1162
1936,0,0,20,0,-20
1937,1,1,306,1320,1014
1938,1,0,73,0,-73
1939,1,0,77,0,-77
1940,0,0,30,0,-30
1941,0,0,157,0,-157
1942,1,0,6,0,-6
1943,1,1,477,1275,798
1944,1,1,77,1291,1214
1945,0,0,16,0,-16
1946,0,0,101,0,-101
1947,1,1,572,1653,1081
1948,1,1,198,1388,1190
1949,0,0,52,0,-52
1950,0,0,44,0,-44
1951,0,0,20,0,-20
1952,1,0,54,0,-54
1953,0,0,36,0,-36
1954,0,0,0,0,0
1955,0,0,37,0,-37
1956,1,1,499,1790,1291
1957,1,0,23,0,-23
1958,1,1,304,1235,931
1959,1,1,1490,1531,41
1960,1,1,222,1625,1403
1961,0,0,57,0,-57
1962,1,0,55,0,-55
1963,1,0,232,0,-232
1964,1,0,12,0,-12
1965,1,1,498,1461,963
1966,1,1,183,1207,1024
1967,1,0,15,0,-15
1968,0,0,24,0,-24
1969,1,1,650,1541,891
1970,1,1,939,1218,279
1971,1,1,1391,2421,1030
1972,1,0,0,0,0
1973,1,1,138,1245,1107
1974,1,0,66,0,-66
1975,1,0,4,0,-4
1976,1,0,29,0,-29
1977,1,1,305,1552,1247
1978,1,0,9,0,-9
1979,1,0,31,0,-31
1980,0,0,0,0,0
1981,1,1,1889,1344,-545
1982,0,0,103,0,-103
1983,0,0,25,0,-25
1984,0,0,2,0,-2
1985,1,1,182,2089,1907
1986,0,0,33,0,-33
1987,1,1,1044,3394,2350
1988,0,0,147,0,-147
1989,1,1,203,1492,1289
1990,0,0,7,0,-7
1991,0,0,70,0,-70
1992,0,0,4,0,-4
1993,1,1,97,2486,2389
1994,1,1,93,1406,1313
1995,0,0,37,0,-37
1996,1,0,15,0,-15
1997,0,0,10,0,-10
1998,1,0,4,0,-4
1999,0,0,25,0,-25
2000,1,0,17,0,-17
2001,1,0,25,0,-25
2002,1,0,63,0,-63
2003,0,0,157,0,-157
2004,0,0,36,0,-36
2005,1,0,89,0,-89
2006,1,0,79,0,-79
2007,1,1,755,1476,721
2008,1,0,24,0,-24
2009,1,1,1208,1410,202
2010,1,0,68,0,-68
2011,0,0,46,0,-46
2012,1,1,1503,3193,1690
2013,1,1,284,1409,1125
2014,0,0,21,0,-21
2015,0,0,90,0,-90
2016,1,1,237,1544,1307
2017,0,0,56,0,-56
2018,1,0,20,0,-20
2019,1,1,1592,1507,-85
2020,1,0,8,0,-8
2021,0,0,22,0,-22
2022,1,1,441,1297,856
2023,0,0,145,0,-145
2024,0,0,2,0,-2
2025,0,0,5,0,-5
2026,1,1,626,1446,820
2027,1,0,84,0,-84
2028,0,0,20,0,-20
2029,1,1,682,2703,2021
2030,1,0,53,0,-53
2031,0,0,53,0,-53
